Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	Chr	Strand	Start	End
H2afy2	old symbol	MGI:3037658	Macroh2a2	macroH2A.2 histone	protein coding gene	10	-	61574444	61619926
Kif1bp	old symbol	MGI:1919570	Kifbp	kinesin family binding protein	protein coding gene	10	-	62394249	62414846
Gm7075	old symbol	MGI:3646561	Rnf7l	ring finger protein 7 like	protein coding gene	10	-	63257144	63257568
C730027H18Rik.1		No associated gene							
AC141477.1		No associated gene							
Fam207a	old symbol	MGI:1916334	Slx9	SLX9 ribosome biogenesis factor	protein coding gene	10	-	77322495	77351619
Olfr1358	old symbol	MGI:3031192	Or10b1	olfactory receptor family 10 subfamily B member 1	protein coding gene	10	+	78353262	78356400
Olfr1357	old symbol	MGI:3031191	Or1i2	olfactory receptor family 1 subfamily I member 1	protein coding gene	10	-	78447503	78453908
Ccdc105	old symbol	MGI:1918226	Tektl1	tektin like 1	protein coding gene	10	-	78582760	78588899
Olfr1356	old symbol	MGI:3031190	Or7c70	olfactory receptor family 7 subfamily C member 70	protein coding gene	10	-	78682785	78683747
Olfr1355	old symbol	MGI:3031189	Or7a39	olfactory receptor family 7 subfamily A member 39	protein coding gene	10	+	78711383	78715940
Olfr1354	old symbol	MGI:3031188	Or7a38	olfactory receptor family 7 subfamily A member 38	protein coding gene	10	+	78752676	78753770
Olfr8	old symbol	MGI:107174	Or7a42	olfactory receptor family 7 subfamily A member 42	protein coding gene	10	+	78791041	78791973
Olfr1353	old symbol	MGI:3031187	Or7a37	olfactory receptor family 7 subfamily A member 37	protein coding gene	10	+	78799143	78806446
Olfr1352	old symbol	MGI:3031186	Or7a36	olfactory receptor family 7 subfamily A member 36	protein coding gene	10	+	78816884	78820555
Olfr1351	old symbol	MGI:3031185	Or7a35	olfactory receptor family 7 subfamily A member 35	protein coding gene	10	+	78853158	78854117
Olfr57	old symbol	MGI:1333808	Or7a41	olfactory receptor family 7 subfamily A member 41	protein coding gene	10	+	78870557	78871636
Theg	old symbol	MGI:1338756	Spmap2	sperm microtubule associated protein 2	protein coding gene	10	-	79412311	79422970
Odf3l2	old symbol	MGI:2686003	Cimap1d	CIMAP1 family member D	protein coding gene	10	-	79475360	79481572
Atp5d	old symbol	MGI:1913293	Atp5f1d	ATP synthase F1 subunit delta	protein coding gene	10	+	79974466	79981652
1600002K03Rik	old symbol	MGI:1917020	Fam174c	family with sequence similarity 174, member C	protein coding gene	10	+	80008778	80010953
4930404N11Rik	old symbol	MGI:1921072	Tektip1	tektin bundle interacting protein 1	protein coding gene	10	-	81199858	81201654
1190007I07Rik	old symbol	MGI:3698433	Uqcc6	ubiquinol-cytochrome c reductase complex assembly factor 6	protein coding gene	10	-	82455685	82459062
D10Wsu102e	old symbol	MGI:106381	Nopchap1	NOP protein chaperone 1	protein coding gene	10	+	83196085	83204699
Btbd11	old symbol	MGI:1921257	Abtb3	ankyrin repeat and BTB domain containing 3	protein coding gene	10	+	85222678	85496156
Uhrf1bp1l	old symbol	MGI:2442888	Bltp3b	bridge-like lipid transfer protein family member 3B	protein coding gene	10	+	89580853	89655733
Gm5426	old symbol	MGI:3646788	Atg5lrt	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit G, retrotransposed	protein coding gene	10	+	95972465	95972776
4930430F08Rik	old symbol	MGI:1921197	Rlig1	RNA 5'-phosphate and 3'-OH ligase 1	protein coding gene	10	-	100408136	100425252
Gm5136	old symbol	MGI:3647286	Brcc3dc	BRCA1/BRCA2-containing complex, subunit 3, domain containing	protein coding gene	10	-	108534905	108536021
9530003J23Rik	old symbol	MGI:1924647	Lyz3	lysozyme 3	protein coding gene	10	-	117069658	117074586
Gm32717	old symbol	MGI:5591876	Cdc5lrt1	cell division cycle 5 like, retrotransposed 1	protein coding gene	10	-	118074277	118076685
Gm32802	old symbol	MGI:5591961	Cdc5lrt4	cell division cycle 5 like, retrotransposed 4	protein coding gene	10	+	118094593	118097001
Iltifb	old symbol	MGI:2151139	Il22b	interleukin 22B	protein coding gene	10	-	118125534	118130943
Gm9040	old symbol	MGI:3643524	Cdc5lrt5	cell division cycle 5 like, retrotransposed 5	protein coding gene	10	-	118160466	118162874
Gm9044	old symbol	MGI:3647148	Cdc5lrt6	cell division cycle 5 like, retrotransposed 6	protein coding gene	10	-	118165905	118168313
Gm9045	old symbol	MGI:3647146	Cdc5lrt7	cell division cycle 5 like, retrotransposed 7	protein coding gene	10	-	118171328	118173736
Gm9046	old symbol	MGI:3647143	Cdc5lrt8	cell division cycle 5 like, retrotransposed 8	protein coding gene	10	-	118176752	118179160
Gm9048	old symbol	MGI:3644213	Cdc5lrt9	cell division cycle 5 like, retrotransposed 9	protein coding gene	10	-	118182176	118184584
Gm9049	old symbol	MGI:3644216	Cdc5lrt10	cell division cycle 5 like, retrotransposed 10	protein coding gene	10	-	118187602	118190010
BC048403	old symbol	MGI:2670984	Kics2	KICSTOR subunit 2	protein coding gene	10	+	121575835	121588770
BC048403	Genbank	MGI:2670984	Kics2	KICSTOR subunit 2	protein coding gene	10	+	121575835	121588770
A130077B15Rik	old symbol	MGI:2441782	Sros1	non-coding RNA suppressor of Stat1	lncRNA gene	10	-	122400928	122405796
Gm49335	old symbol	MGI:5589698	Gm30539	predicted gene, 30539	lncRNA gene	10	+	126793892	126796866
March9	old symbol	MGI:2446144	Marchf9	membrane associated ring-CH-type finger 9	protein coding gene	10	-	126891919	126896053
Ddit3.1		No associated gene							
Mars	old symbol	MGI:1345633	Mars1	methionine-tRNA synthetase 1	protein coding gene	10	-	127132090	127147655
Mars	human synonym	MGI:1925049	Sla2	Src-like-adaptor 2	protein coding gene	2	-	156716071	156729161
Atp5b	old symbol	MGI:107801	Atp5f1b	ATP synthase F1 subunit beta	protein coding gene	10	+	127919176	127926257
AC135859.1		No associated gene							
Mettl7b	old symbol	MGI:1918914	Tmt1b	thiol methyltransferase 1B	protein coding gene	10	-	128794146	128796857
Olfr9	old symbol	MGI:107600	Or10p22	olfactory receptor family 10 subfamily P member 22	protein coding gene	10	+	128825543	128826769
Olfr763	old symbol	MGI:3030597	Or10p21	olfactory receptor family 10 subfamily P member 21	protein coding gene	10	+	128847156	128848085
Olfr764-ps1	old symbol	MGI:3030598	Or6c200-ps1	olfactory receptor family 6 subfamily C member 200, pseudogene 1	pseudogene	10	-	128869729	128870667
Olfr765	old symbol	MGI:3030599	Or6c8b	olfactory receptor family 6 subfamily C member 8B	protein coding gene	10	-	128882001	128882930
Olfr766-ps1	old symbol	MGI:3030600	Or6c63-ps1	olfactory receptor family 6 subfamily C member 63, pseudogene 1	pseudogene	10	-	128898897	128899835
Olfr767	old symbol	MGI:3030601	Or6c8	olfactory receptor family 6 subfamily C member 8	protein coding gene	10	-	128914901	128915830
Olfr768	old symbol	MGI:3030602	Or6c38	olfactory receptor family 6 subfamily C member 38	protein coding gene	10	-	128928903	128929841
Olfr769	old symbol	MGI:3030603	Or6c2b	olfactory receptor family 6 subfamily C member 2B	protein coding gene	10	-	128947354	128948292
Olfr770	old symbol	MGI:3030604	Or6c201	olfactory receptor family 6 subfamily C member 201	protein coding gene	10	-	128968700	128969635
Olfr771	old symbol	MGI:3030605	Or6c202	olfactory receptor family 6 subfamily C member 202	protein coding gene	10	-	128995898	128996851
Olfr772	old symbol	MGI:3030606	Or6c203	olfactory receptor family 6 subfamily C member 203	protein coding gene	10	-	129009920	129010923
Olfr773	old symbol	MGI:3030607	Or6c204	olfactory receptor family 6 subfamily C member 204	protein coding gene	10	-	129022353	129023288
Olfr774	old symbol	MGI:3030608	Or6c5	olfactory receptor family 6 subfamily C member 5	protein coding gene	10	+	129074020	129074958
Olfr775	old symbol	MGI:3030609	Or6c205	olfactory receptor family 6 subfamily C member 205	protein coding gene	10	+	129086405	129087343
Olfr776	old symbol	MGI:3030610	Or6c206	olfactory receptor family 6 subfamily C member 206	protein coding gene	10	+	129096832	129097770
Olfr777	old symbol	MGI:3030611	Or6c207	olfactory receptor family 6 subfamily C member 207	protein coding gene	10	-	129104255	129105190
Olfr780	old symbol	MGI:3030614	Or6c68	olfactory receptor family 6 subfamily C member 68	protein coding gene	10	+	129157494	129158432
Olfr781	old symbol	MGI:3030615	Or6c35	olfactory receptor family 6 subfamily C member 35	protein coding gene	10	+	129168752	129169687
Olfr782	old symbol	MGI:3030616	Or6c6	olfactory receptor family 6 subfamily C member 6	protein coding gene	10	+	129186434	129187378
Olfr784	old symbol	MGI:3030618	Or6c208	olfactory receptor family 6 subfamily C member 208	protein coding gene	10	+	129223504	129224691
Olfr785	old symbol	MGI:3030619	Or6c5b	olfactory receptor family 6 subfamily C member 5B	protein coding gene	10	+	129245237	129246175
Olfr786	old symbol	MGI:3030620	Or6c1b	olfactory receptor family 6 subfamily C member 1B	protein coding gene	10	+	129272683	129273621
Olfr787	old symbol	MGI:3030621	Or6c5c	olfactory receptor family 6 subfamily C member 5C	protein coding gene	10	+	129297809	129299485
Olfr788	old symbol	MGI:3030622	Or6c3	olfactory receptor family 6 subfamily C member 3	protein coding gene	10	+	129308563	129309498
Olfr789	old symbol	MGI:3030623	Or6c7	olfactory receptor family 6 subfamily C member 7	protein coding gene	10	+	129322881	129323819
Olfr790	old symbol	MGI:3030624	Or6c75	olfactory receptor family 6 subfamily C member 75	protein coding gene	10	+	129336755	129337723
Olfr791	old symbol	MGI:3030625	Or6c2	olfactory receptor family 6 subfamily C member 2	protein coding gene	10	+	129362098	129363036
Olfr792	old symbol	MGI:3030626	Or6c66b	olfactory receptor family 6 subfamily C member 66B	protein coding gene	10	+	129376408	129377343
Olfr794	old symbol	MGI:3030628	Or6c88	olfactory receptor family 6 subfamily C member 88	protein coding gene	10	+	129406526	129407488
Olfr796	old symbol	MGI:3030630	Or10p1	olfactory receptor family 10 subfamily P member 1	protein coding gene	10	-	129443416	129444348
Olfr798	old symbol	MGI:3030632	Or6c66	olfactory receptor family 6 subfamily C member 66	protein coding gene	10	-	129460993	129461928
Olfr799	old symbol	MGI:3030633	Or6c209	olfactory receptor family 6 subfamily C member 209	protein coding gene	10	+	129482999	129483934
Olfr800	old symbol	MGI:3030634	Or6c210	olfactory receptor family 6 subfamily C member 210	protein coding gene	10	+	129495677	129496612
Olfr801	old symbol	MGI:3030635	Or6c211	olfactory receptor family 6 subfamily C member 211	protein coding gene	10	-	129505430	129506386
Olfr802	old symbol	MGI:3030636	Or6c1	olfactory receptor family 6 subfamily C member 1	protein coding gene	10	-	129517668	129518606
Olfr803	old symbol	MGI:3030637	Or6c3b	olfactory receptor family 6 subfamily C member 3B	protein coding gene	10	-	129526982	129527908
Olfr804	old symbol	MGI:3030638	Or6c6c	olfactory receptor family 6 subfamily C member 6C	protein coding gene	10	+	129540749	129541693
Olfr805	old symbol	MGI:3030639	Or6c212	olfactory receptor family 6 subfamily C member 212	protein coding gene	10	-	129558452	129559411
Olfr806	old symbol	MGI:3030640	Or6c213	olfactory receptor family 6 subfamily C member 213	protein coding gene	10	-	129573843	129574784
Olfr807	old symbol	MGI:3030641	Or6c214	olfactory receptor family 6 subfamily C member 214	protein coding gene	10	-	129590382	129591317
Olfr808	old symbol	MGI:3030642	Or6c65	olfactory receptor family 6 subfamily C member 65	protein coding gene	10	+	129603367	129604305
Olfr809	old symbol	MGI:3030643	Or6c76	olfactory receptor family 6 subfamily C member 76	protein coding gene	10	+	129611740	129612726
Olfr810	old symbol	MGI:3030644	Or6c69b	olfactory receptor family 6 subfamily C member 69B	protein coding gene	10	-	129626518	129627456
Olfr811	old symbol	MGI:3030645	Or6c215	olfactory receptor family 6 subfamily C member 215	protein coding gene	10	-	129637433	129638392
Olfr812	old symbol	MGI:3030646	Or6c216	olfactory receptor family 6 subfamily C member 216	protein coding gene	10	-	129677977	129678909
Olfr813	old symbol	MGI:3030647	Or6c76b	olfactory receptor family 6 subfamily C member 76B	protein coding gene	10	+	129692389	129693321
Olfr814	old symbol	MGI:3030648	Or6c70	olfactory receptor family 6 subfamily C member 70	protein coding gene	10	-	129709692	129710624
Olfr815	old symbol	MGI:3030649	Or6c217	olfactory receptor family 6 subfamily C member 217	protein coding gene	10	-	129737645	129738595
Olfr816	old symbol	MGI:3030650	Or6c69	olfactory receptor family 6 subfamily C member 69	protein coding gene	10	-	129747207	129748145
Olfr818	old symbol	MGI:3030652	Or6c219	olfactory receptor family 6 subfamily C member 219	protein coding gene	10	-	129780973	129781929
Olfr819	old symbol	MGI:3030653	Or10u4	olfactory receptor family 10 subfamily U member 4	protein coding gene	10	-	129801605	129802567
Olfr247	old symbol	MGI:3030081	Or10u3	olfactory receptor family 10 subfamily U member 3	protein coding gene	10	-	129810474	129811418
Olfr820	old symbol	MGI:3030654	Or6c33	olfactory receptor family 6 subfamily C member 33	protein coding gene	10	+	129853232	129854170
Olfr821	old symbol	MGI:3030655	Or6c74	olfactory receptor family 6 subfamily C member 74	protein coding gene	10	+	129869497	129870429
Olfr822	old symbol	MGI:3030656	Or6c69c	olfactory receptor family 6 subfamily C member 69C	protein coding gene	10	+	129910281	129911219
Olfr823	old symbol	MGI:3030657	Or9r3	olfactory receptor family 9 subfamily R member 3	protein coding gene	10	-	129947710	129948657
Olfr824	old symbol	MGI:3030658	Or9r7	olfactory receptor family 9 subfamily R member 7	protein coding gene	10	-	129961977	129962924
Olfr825	old symbol	MGI:3030659	Or9k2	olfactory receptor family 9 subfamily K member 2	protein coding gene	10	-	129998231	129999193
Olfr826	old symbol	MGI:3030660	Or9k2b	olfactory receptor family 9 subfamily K member 2B	protein coding gene	10	-	130015806	130016747
Olfr827	old symbol	MGI:3030661	Or9k7	olfactory receptor family 9 subfamily K member 7	protein coding gene	10	-	130046029	130046997
H2afv	old symbol	MGI:1924855	H2az2	H2A.Z histone variant 2	protein coding gene	11	-	6377229	6394443
Cccd201		No associated gene							
Spata48	old symbol	MGI:1921112	Spmip7	sperm microtubule inner protein 7	protein coding gene	11	+	11412094	11465192
Wdr92	old symbol	MGI:2144224	Dnaaf10	dynein axonemal assembly factor 10	protein coding gene	11	+	17161893	17185200
Zrsr1	human synonym	MGI:103287	Zrsr2	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 2	protein coding gene	X	-	162718439	162741657
Zrsr1	old symbol	MGI:98885	Zrsr2-ps1	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 2, pseudogene 1	pseudogene	11	+	22922019	22926500
0610010F05Rik	old symbol	MGI:1918925	Sanbr	SANT and BTB domain regulator of CSR	protein coding gene	11	-	23514961	23583639
Gm12082	old symbol	MGI:3650549	Mir217hg	microRNA 217 host gene	lncRNA gene	11	+	28680633	28722168
4931440F15Rik	old symbol	MGI:2441689	Fem1al	fem-1 homolog A like	protein coding gene	11	-	29772395	29775668
Rars	old symbol	MGI:1914297	Rars1	arginyl-tRNA synthetase 1	protein coding gene	11	-	35699208	35725333
Gm12166	old symbol	MGI:3650635	Sft2d1rt	SFT2 domain containing 1, retrotransposed	protein coding gene	11	-	45942181	45943148
Fam71b	old symbol	MGI:3650836	Garin3	golgi associated RAB2 interactor 3	protein coding gene	11	+	46295555	46298812
Gm12169	old symbol	MGI:3650838	Timd5	T cell immunoglobulin and mucin domain containing 5	protein coding gene	11	+	46415078	46428983
BC053393	old symbol	MGI:3039605	Timd6	T cell immunoglobulin and mucin domain containing 6	protein coding gene	11	+	46462363	46480059
BC053393	Genbank	MGI:3039605	Timd6	T cell immunoglobulin and mucin domain containing 6	protein coding gene	11	+	46462363	46480059
Gm4926	old symbol	MGI:3646427	Timd7-ps	T cell immunoglobulin and mucin domain containing 7, pseudogene	lncRNA gene	11	-	46527343	46535833
Gm12184	old symbol	MGI:3652174	Cdk2ap1rt	cyclin dependent kinase 2 associated protein 1 retrotransposed	protein coding gene	11	-	48716173	48717439
Olfr56	old symbol	MGI:1333785	Or2v1	olfactory receptor family 2 subfamily V member 1	protein coding gene	11	+	49025000	49026214
Olfr1396	old symbol	MGI:3031230	Or2v2	olfactory receptor family 2 subfamily V member 2	protein coding gene	11	-	49003604	49004584
Olfr1395	old symbol	MGI:3031229	Or2t26	olfactory receptor family 2 subfamily T member 26	protein coding gene	11	+	49039086	49040039
Olfr1394	old symbol	MGI:3031228	Or2o1	olfactory receptor family 2 subfamily O member 1	protein coding gene	11	+	49050843	49051781
Olfr1393	old symbol	MGI:3031227	Or2y1g	olfactory receptor family 2 subfamily Y member 1G	protein coding gene	11	+	49169131	49173596
Olfr1392	old symbol	MGI:3031226	Or2y1f	olfactory receptor family 2 subfamily Y member 1F	protein coding gene	11	+	49184124	49185149
Olfr10	old symbol	MGI:107598	Or2y1b	olfactory receptor family 2 subfamily Y member 1B	protein coding gene	11	+	49208375	49209310
Olfr1391	old symbol	MGI:3031225	Or2y1e	olfactory receptor family 2 subfamily Y member 1E	protein coding gene	11	+	49218240	49219175
Olfr1390	old symbol	MGI:3031224	Or2y17	olfactory receptor family 2 subfamily Y member 17	protein coding gene	11	+	49231361	49232296
Olfr1389	old symbol	MGI:3031223	Or2y1d	olfactory receptor family 2 subfamily Y member 1D	protein coding gene	11	+	49321254	49322326
