Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	Chr	Strand	Start	End
Gas2l2	current symbol	MGI:3652048	Gas2l2	growth arrest-specific 2 like 2	protein coding gene	11	-	83312728	83320281
1700020L24Rik	current symbol	MGI:1913580	1700020L24Rik	RIKEN cDNA 1700020L24 gene	protein coding gene	11	+	83328520	83332058
Mmp28	current symbol	MGI:2153062	Mmp28	matrix metallopeptidase 28 (epilysin)	protein coding gene	11	-	83331594	83353890
Taf15	current symbol	MGI:1917689	Taf15	TATA-box binding protein associated factor 15	protein coding gene	11	+	83363912	83397569
Heatr9	current symbol	MGI:3650286	Heatr9	HEAT repeat containing 9	protein coding gene	11	-	83402562	83413001
Ccl5	current symbol	MGI:98262	Ccl5	C-C motif chemokine ligand 5	protein coding gene	11	-	83416604	83421344
Ccl9	current symbol	MGI:104533	Ccl9	C-C motif chemokine ligand 9	protein coding gene	11	-	83463745	83469462
E230016K23Rik	current symbol	MGI:3041204	E230016K23Rik	RIKEN cDNA E230016K23 gene	lncRNA gene	11	+	83472887	83514519
Ccl6	current symbol	MGI:98263	Ccl6	C-C motif chemokine ligand 6	protein coding gene	11	-	83478712	83483913
Rpl9-ps1	current symbol	MGI:3649210	Rpl9-ps1	ribosomal protein L9, pseudogene 1	pseudogene	11	-	83535872	83536447
Ccl3	current symbol	MGI:98260	Ccl3	C-C motif chemokine ligand 3	protein coding gene	11	-	83538670	83540181
Ccl4	current symbol	MGI:98261	Ccl4	C-C motif chemokine ligand 4	protein coding gene	11	+	83553410	83555509
Wfdc17	current symbol	MGI:3649773	Wfdc17	WAP four-disulfide core domain 17	protein coding gene	11	+	83594882	83597095
Wfdc18	current symbol	MGI:107506	Wfdc18	WAP four-disulfide core domain 18	protein coding gene	11	+	83599841	83602174
Wfdc21	current symbol	MGI:1913357	Wfdc21	WAP four-disulfide core domain 21	protein coding gene	11	+	83637766	83643468
Heatr6	current symbol	MGI:1919790	Heatr6	HEAT repeat containing 6	protein coding gene	11	+	83644522	83674580
Gm12576	current symbol	MGI:3650616	Gm12576	predicted gene 12576	lncRNA gene	11	-	83708508	83740319
Hnf1b	current symbol	MGI:98505	Hnf1b	HNF1 homeobox B	protein coding gene	11	+	83741035	83796743
Ddx52	current symbol	MGI:1925644	Ddx52	DExD box helicase 52	protein coding gene	11	+	83832888	83853914
Synrg	current symbol	MGI:1354742	Synrg	synergin, gamma	protein coding gene	11	+	83855254	83935404
Dusp14	current symbol	MGI:1927168	Dusp14	dual specificity phosphatase 14	protein coding gene	11	-	83938867	83960087
Tada2a	current symbol	MGI:2144471	Tada2a	transcriptional adaptor 2A	protein coding gene	11	-	83969746	84020426
Acaca	current symbol	MGI:108451	Acaca	acetyl-Coenzyme A carboxylase alpha	protein coding gene	11	+	84020498	84292477
Gm11437	current symbol	MGI:3650287	Gm11437	predicted gene 11437	protein coding gene	11	-	84039187	84058302
Aatf	current symbol	MGI:1929608	Aatf	apoptosis antagonizing transcription factor	protein coding gene	11	-	84313681	84404348
Lhx1	current symbol	MGI:99783	Lhx1	LIM homeobox protein 1	protein coding gene	11	-	84409110	84416361
Lhx1os	current symbol	MGI:1925615	Lhx1os	LIM homeobox 1, opposite strand	lncRNA gene	11	+	84416486	84426657
1700109G15Rik	current symbol	MGI:1925721	1700109G15Rik	RIKEN cDNA 1700109G15 gene	lncRNA gene	11	-	84607802	84611258
Gm11431	current symbol	MGI:3650047	Gm11431	predicted gene 11431	lncRNA gene	11	-	84654681	84668655
Mrm1	current symbol	MGI:2443470	Mrm1	mitochondrial rRNA methyltransferase 1	protein coding gene	11	-	84703887	84710341
Dhrs11	current symbol	MGI:2652816	Dhrs11	dehydrogenase/reductase 11	protein coding gene	11	-	84711682	84719820
4930502E09Rik	current symbol	MGI:1922245	4930502E09Rik	RIKEN cDNA 4930502E09 gene	lncRNA gene	11	+	84720004	84721694
Ggnbp2	current symbol	MGI:2387356	Ggnbp2	gametogenetin binding protein 2	protein coding gene	11	-	84723187	84761643
Pigw	current symbol	MGI:1917575	Pigw	phosphatidylinositol glycan anchor biosynthesis, class W	protein coding gene	11	-	84767141	84771111
Myo19	current symbol	MGI:1913446	Myo19	myosin XIX	protein coding gene	11	+	84770996	84802052
Znhit3	current symbol	MGI:3051596	Znhit3	zinc finger, HIT type 3	protein coding gene	11	-	84801776	84807192
Car4	current symbol	MGI:1096574	Car4	carbonic anhydrase 4	protein coding gene	11	+	84848612	84856870
Usp32	current symbol	MGI:2144475	Usp32	ubiquitin specific peptidase 32	protein coding gene	11	-	84875268	85030987
1700125H20Rik		No associated gene							
Appbp2	current symbol	MGI:1914134	Appbp2	amyloid beta precursor protein binding protein 2	protein coding gene	11	-	85082134	85125946
Appbp2os	current symbol	MGI:3603817	Appbp2os	amyloid beta precursor protein binding protein 2, opposite strand	antisense lncRNA gene	11	+	85125992	85129130
Ppm1d	current symbol	MGI:1858214	Ppm1d	protein phosphatase 1D magnesium-dependent, delta isoform	protein coding gene	11	+	85202080	85237897
Bcas3	current symbol	MGI:2385848	Bcas3	BCAS3 microtubule associated cell migration factor	protein coding gene	11	+	85243993	85716884
Bcas3os1	current symbol	MGI:1918739	Bcas3os1	BCAS3 microtubule associated cell migration factor, opposite strand 1	antisense lncRNA gene	11	-	85593026	85610570
Bcas3os2	current symbol	MGI:1925670	Bcas3os2	BCAS3 microtubule associated cell migration factor, opposite strand 2	antisense lncRNA gene	11	-	85657659	85666506
2610027K06Rik	current symbol	MGI:1917159	2610027K06Rik	RIKEN cDNA 2610027K06 gene	lncRNA gene	11	-	85682487	85723126
Tbx2	current symbol	MGI:98494	Tbx2	T-box 2	protein coding gene	11	+	85723441	85732774
Gm11444	current symbol	MGI:3651161	Gm11444	predicted gene 11444	protein coding gene	11	-	85737616	85741159
Tbx4	current symbol	MGI:102556	Tbx4	T-box 4	protein coding gene	11	+	85777248	85806923
Brip1	current symbol	MGI:2442836	Brip1	BRCA1 interacting protein C-terminal helicase 1	protein coding gene	11	-	85948964	86092019
Brip1os	current symbol	MGI:1921288	Brip1os	BRCA1 interacting protein C-terminal helicase 1, opposite strand	antisense lncRNA gene	11	+	86092186	86195269
Ints2	current symbol	MGI:1917672	Ints2	integrator complex subunit 2	protein coding gene	11	-	86101507	86148401
Med13	current symbol	MGI:3029632	Med13	mediator complex subunit 13	protein coding gene	11	-	86157859	86248422
Rnft1	current symbol	MGI:1924142	Rnft1	ring finger protein, transmembrane 1	protein coding gene	11	+	86375483	86389833
Rps6kb1	current symbol	MGI:1270849	Rps6kb1	ribosomal protein S6 kinase, polypeptide 1	protein coding gene	11	-	86389697	86435631
Tubd1	current symbol	MGI:1891826	Tubd1	tubulin, delta 1	protein coding gene	11	+	86435817	86458186
Vmp1	current symbol	MGI:1923159	Vmp1	vacuole membrane protein 1	protein coding gene	11	-	86474691	86574662
Ptrh2	current symbol	MGI:2444848	Ptrh2	peptidyl-tRNA hydrolase 2	protein coding gene	11	+	86574900	86583283
Cltc	current symbol	MGI:2388633	Cltc	clathrin heavy chain	protein coding gene	11	-	86585177	86648391
Dhx40	current symbol	MGI:1914737	Dhx40	DEAH-box helicase 40	protein coding gene	11	-	86659672	86698572
Ypel2	current symbol	MGI:1925114	Ypel2	yippee like 2	protein coding gene	11	-	86827251	86884533
Gdpd1	current symbol	MGI:1913819	Gdpd1	glycerophosphodiester phosphodiesterase domain containing 1	protein coding gene	11	-	86924693	86964888
Gm11479	current symbol	MGI:3651768	Gm11479	predicted gene 11479	lncRNA gene	11	-	86965083	86965784
Smg8	current symbol	MGI:1921383	Smg8	SMG8 nonsense mediated mRNA decay factor	protein coding gene	11	-	86968558	86977600
Prr11	current symbol	MGI:2444496	Prr11	proline rich 11	protein coding gene	11	-	86979979	86999534
Ska2	current symbol	MGI:1913390	Ska2	spindle and kinetochore associated complex subunit 2	protein coding gene	11	+	87000087	87013800
Gm11491	current symbol	MGI:3651138	Gm11491	predicted gene 11491	lncRNA gene	11	-	87012393	87017784
Trim37	current symbol	MGI:2153072	Trim37	tripartite motif-containing 37	protein coding gene	11	+	87017903	87111509
Ppm1e	current symbol	MGI:2444096	Ppm1e	protein phosphatase 1E (PP2C domain containing)	protein coding gene	11	-	87117732	87249849
Rad51c	current symbol	MGI:2150020	Rad51c	RAD51 paralog C	protein coding gene	11	-	87267471	87295780
Tex14	current symbol	MGI:1933227	Tex14	testis expressed gene 14	protein coding gene	11	+	87295891	87446649
Sept4		No associated gene							
Mtmr4	current symbol	MGI:2180699	Mtmr4	myotubularin related protein 4	protein coding gene	11	+	87482988	87507128
Hsf5	current symbol	MGI:2685585	Hsf5	heat shock transcription factor family member 5	protein coding gene	11	+	87507990	87550368
Rnf43	current symbol	MGI:2442609	Rnf43	ring finger protein 43	protein coding gene	11	+	87553913	87626365
1110028F11Rik	current symbol	MGI:1915940	1110028F11Rik	RIKEN cDNA 1110028F11 gene	lncRNA gene	11	+	87592222	87596157
Supt4a	current symbol	MGI:107416	Supt4a	SPT4A, DSIF elongation factor subunit	protein coding gene	11	+	87628378	87634449
Mir142hg	current symbol	MGI:1925841	Mir142hg	Mir142 host gene (non-protein coding)	lncRNA gene	11	+	87646399	87648102
Tspoap1	current symbol	MGI:2450877	Tspoap1	TSPO associated protein 1	protein coding gene	11	+	87651367	87676754
Mpo	current symbol	MGI:97137	Mpo	myeloperoxidase	protein coding gene	11	+	87684610	87695238
Gm11505	current symbol	MGI:3651152	Gm11505	predicted gene 11505	lncRNA gene	11	-	87686610	87691970
Lpo	current symbol	MGI:1923363	Lpo	lactoperoxidase	protein coding gene	11	-	87697254	87716940
Mks1	current symbol	MGI:3584243	Mks1	MKS transition zone complex subunit 1	protein coding gene	11	+	87744041	87754629
Epx	current symbol	MGI:107569	Epx	eosinophil peroxidase	protein coding gene	11	-	87754826	87766362
Olfr462		No associated gene							
Olfr463		No associated gene							
Olfr464		No associated gene							
Dynll2	current symbol	MGI:1915347	Dynll2	dynein light chain LC8-type 2	protein coding gene	11	-	87870351	87878359
Gm11508	current symbol	MGI:3650928	Gm11508	predicted gene 11508	lncRNA gene	11	-	87902806	87939162
Srsf1	current symbol	MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	protein coding gene	11	+	87938199	87944581
Gm15892	current symbol	MGI:3801833	Gm15892	predicted gene 15892	lncRNA gene	11	+	87949892	87958302
Vezf1	current symbol	MGI:1313291	Vezf1	vascular endothelial zinc finger 1	protein coding gene	11	+	87959105	87975555
Cuedc1	current symbol	MGI:2144281	Cuedc1	CUE domain containing 1	protein coding gene	11	+	87989972	88084966
Mrps23	current symbol	MGI:1928138	Mrps23	mitochondrial ribosomal protein S23	protein coding gene	11	+	88095214	88102333
Gm38534	current symbol	MGI:5621419	Gm38534	predicted gene, 38534	lncRNA gene	11	+	88144194	88147818
Ccdc182	current symbol	MGI:1921547	Ccdc182	coiled-coil domain containing 182	protein coding gene	11	+	88184884	88186087
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	11	-	88230208	88609197
Gm15893	current symbol	MGI:3801832	Gm15893	predicted gene 15893	lncRNA gene	11	+	88247117	88254773
C030037D09Rik	current symbol	MGI:1924865	C030037D09Rik	RIKEN cDNA C030037D09 gene	lncRNA gene	11	+	88609469	88619398
Gm11493	current symbol	MGI:3651324	Gm11493	predicted gene 11493	lncRNA gene	11	-	88631837	88634195
Akap1	current symbol	MGI:104729	Akap1	A kinase anchor protein 1	protein coding gene	11	-	88721618	88755412
4930556N13Rik	current symbol	MGI:1922535	4930556N13Rik	RIKEN cDNA 4930556N13 gene	lncRNA gene	11	+	88742430	88772221
Scpep1os	current symbol	MGI:1921171	Scpep1os	serine carboxypeptidase 1, opposite strand	antisense lncRNA gene	11	+	88796754	88826887
Scpep1	current symbol	MGI:1921867	Scpep1	serine carboxypeptidase 1	protein coding gene	11	-	88814846	88846268
Elobl	current symbol	MGI:1860403	Elobl	elongin B-like	protein coding gene	11	-	88855484	88857757
Coil	current symbol	MGI:104842	Coil	coilin	protein coding gene	11	+	88864761	88882439
Gm11496	current symbol	MGI:3649410	Gm11496	predicted gene 11496	lncRNA gene	11	-	88883707	88887402
Trim25	current symbol	MGI:102749	Trim25	tripartite motif-containing 25	protein coding gene	11	+	88890202	88911119
Dgke	current symbol	MGI:1889276	Dgke	diacylglycerol kinase, epsilon	protein coding gene	11	-	88926005	88951644
Dgkeos	current symbol	MGI:3041185	Dgkeos	diacylglycerol kinase, epsilon, opposite strand	antisense lncRNA gene	11	+	88955555	88959924
Gm525	current symbol	MGI:2685371	Gm525	predicted gene 525	protein coding gene	11	+	88964667	88983866
Gm11497	current symbol	MGI:3651117	Gm11497	predicted gene 11497	lncRNA gene	11	-	89015282	89017532
Nog	current symbol	MGI:104327	Nog	noggin	protein coding gene	11	-	89191464	89193158
Gm2018	current symbol	MGI:3780187	Gm2018	predicted gene 2018	lncRNA gene	11	+	89193549	89200254
Ankfn1	current symbol	MGI:2686021	Ankfn1	ankyrin-repeat and fibronectin type III domain containing 1	protein coding gene	11	-	89280918	89668727
Pctp	current symbol	MGI:107375	Pctp	phosphatidylcholine transfer protein	protein coding gene	11	-	89873491	89893720
Tmem100	current symbol	MGI:1915138	Tmem100	transmembrane protein 100	protein coding gene	11	+	89921174	89927334
Gm11494	current symbol	MGI:3649754	Gm11494	predicted gene 11494	lncRNA gene	11	-	90025668	90034450
Gm45716		No associated gene							
Mmd	current symbol	MGI:1914718	Mmd	monocyte to macrophage differentiation-associated	protein coding gene	11	+	90140282	90169415
Hlf	current symbol	MGI:96108	Hlf	hepatic leukemia factor	protein coding gene	11	-	90227362	90281721
Stxbp4	current symbol	MGI:1342296	Stxbp4	syntaxin binding protein 4	protein coding gene	11	-	90367318	90528910
Cox11	current symbol	MGI:1917052	Cox11	cytochrome c oxidase assembly protein 11, copper chaperone	protein coding gene	11	+	90528999	90535757
Tom1l1	current symbol	MGI:1919193	Tom1l1	target of myb1-like 1 (chicken)	protein coding gene	11	-	90536516	90579105
4930405D11Rik	current symbol	MGI:1921172	4930405D11Rik	RIKEN cDNA 4930405D11 gene	lncRNA gene	11	+	90695518	90785975
Kif2b	current symbol	MGI:1920720	Kif2b	kinesin family member 2B	protein coding gene	11	-	91466141	91468384
Car10	current symbol	MGI:1919855	Car10	carbonic anhydrase 10	protein coding gene	11	+	92988854	93492575
Utp18	current symbol	MGI:1923402	Utp18	UTP18 small subunit processome component	protein coding gene	11	-	93750069	93776592
Mbtd1	current symbol	MGI:2143977	Mbtd1	mbt domain containing 1	protein coding gene	11	+	93776678	93837811
Nme2	current symbol	MGI:97356	Nme2	NME/NM23 nucleoside diphosphate kinase 2	protein coding gene	11	-	93840640	93847082
Nme1	current symbol	MGI:97355	Nme1	NME/NM23 nucleoside diphosphate kinase 1	protein coding gene	11	-	93849751	93859341
Spag9	current symbol	MGI:1918084	Spag9	sperm associated antigen 9	protein coding gene	11	+	93886917	94016911
B230206L02Rik	current symbol	MGI:1924598	B230206L02Rik	RIKEN cDNA B230206L02 gene	lncRNA gene	11	+	94024282	94046596
Tob1	current symbol	MGI:1349721	Tob1	transducer of ErbB-2.1	protein coding gene	11	+	94102280	94106321
Wfikkn2	current symbol	MGI:2669209	Wfikkn2	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2	protein coding gene	11	-	94126782	94136831
Gm21885		No associated gene							
Luc7l3	current symbol	MGI:1914934	Luc7l3	LUC7-like 3 (S. cerevisiae)	protein coding gene	11	-	94181899	94213196
Ankrd40	current symbol	MGI:1918702	Ankrd40	ankyrin repeat domain 40	protein coding gene	11	+	94218827	94232667
Abcc3	current symbol	MGI:1923658	Abcc3	ATP-binding cassette, sub-family C member 3	protein coding gene	11	-	94234121	94283823
Cacna1g	current symbol	MGI:1201678	Cacna1g	calcium channel, voltage-dependent, T type, alpha 1G subunit	protein coding gene	11	-	94299217	94365024
Spata20	current symbol	MGI:2183449	Spata20	spermatogenesis associated 20	protein coding gene	11	-	94369730	94376136
Epn3	current symbol	MGI:1919139	Epn3	epsin 3	protein coding gene	11	-	94380425	94390800
Mycbpap	current symbol	MGI:2388726	Mycbpap	MYCBP associated protein	protein coding gene	11	-	94392173	94412568
Rsad1	current symbol	MGI:3039628	Rsad1	radical S-adenosyl methionine domain containing 1	protein coding gene	11	-	94430624	94440081
Acsf2	current symbol	MGI:2388287	Acsf2	acyl-CoA synthetase family member 2	protein coding gene	11	-	94447928	94492697
Chad	current symbol	MGI:1096866	Chad	chondroadherin	protein coding gene	11	+	94455873	94459953
Lrrc59	current symbol	MGI:2138133	Lrrc59	leucine rich repeat containing 59	protein coding gene	11	+	94520603	94536049
Eme1	current symbol	MGI:3576783	Eme1	essential meiotic structure-specific endonuclease 1	protein coding gene	11	-	94535798	94544611
Mrpl27	current symbol	MGI:2137224	Mrpl27	mitochondrial ribosomal protein L27	protein coding gene	11	+	94544593	94550915
Xylt2	current symbol	MGI:2444797	Xylt2	xylosyltransferase II	protein coding gene	11	-	94554677	94568341
Gm11542	current symbol	MGI:3650067	Gm11542	predicted gene 11542	lncRNA gene	11	+	94568391	94578490
Gm11541	current symbol	MGI:3650066	Gm11541	predicted gene 11541	lncRNA gene	11	-	94585324	94595325
Cdc34b	current symbol	MGI:1858429	Cdc34b	cell division cycle 34B	protein coding gene	11	+	94632663	94633840
Tmem92	current symbol	MGI:3034723	Tmem92	transmembrane protein 92	protein coding gene	11	-	94668043	94673529
Col1a1	current symbol	MGI:88467	Col1a1	collagen, type I, alpha 1	protein coding gene	11	+	94827050	94843868
Sgca	current symbol	MGI:894698	Sgca	sarcoglycan, alpha (dystrophin-associated glycoprotein)	protein coding gene	11	-	94853617	94867153
Hils1		No associated gene							
Ppp1r9b	current symbol	MGI:2387581	Ppp1r9b	protein phosphatase 1, regulatory subunit 9B	protein coding gene	11	+	94882038	94897724
