"mgi_symbol"	"ensembl_gene_id"	"chromosome_name"	"start_position"	"end_position"	"Feature.Type"
"Ppp2r5e"	"ENSMUSG00000021051"	"12"	75497655	75643019	"RNA"
"Ppp3r1"	"ENSMUSG00000033953"	"11"	17109263	17150375	"RNA"
"Ppp4r3a"	"ENSMUSG00000041846"	"12"	101005668	101049961	"RNA"
"Ppp4r3b"	"ENSMUSG00000020463"	"11"	29122890	29170797	"RNA"
"Ppp4r4"	"ENSMUSG00000021209"	"12"	103498542	103580090	"RNA"
"Ppy"	"ENSMUSG00000017316"	"11"	101990756	101992145	"RNA"
"Pqlc3"	"ENSMUSG00000045679"	"12"	17038649	17050409	"RNA"
"Prcd"	"ENSMUSG00000075410"	"11"	116544360	116559215	"RNA"
"Prelid1"	"ENSMUSG00000021486"	"13"	55468313	55473085	"RNA"
"Prim1"	"ENSMUSG00000025395"	"10"	127851037	127865906	"RNA"
"Prima1"	"ENSMUSG00000041669"	"12"	103163167	103208409	"RNA"
"Prkar1a"	"ENSMUSG00000020612"	"11"	109540231	109560482	"RNA"
"Prkar2b"	"ENSMUSG00000002997"	"12"	32008475	32111295	"RNA"
"Prkca"	"ENSMUSG00000050965"	"11"	107824213	108234754	"RNA"
"Prkch"	"ENSMUSG00000021108"	"12"	73631570	73824959	"RNA"
"Prkd1"	"ENSMUSG00000002688"	"12"	50388014	50695881	"RNA"
"Prl"	"ENSMUSG00000021342"	"13"	27241553	27249188	"RNA"
"Prl2a1"	"ENSMUSG00000022886"	"13"	27985637	27992712	"RNA"
"Prl2b1"	"ENSMUSG00000069258"	"13"	27567322	27574829	"RNA"
"Prl2c1"	"ENSMUSG00000062551"	"13"	28033325	28041771	"RNA"
"Prl2c2"	"ENSMUSG00000079092"	"13"	13170710	13179968	"RNA"
"Prl2c3"	"ENSMUSG00000056457"	"13"	12805705	12814968	"RNA"
"Prl2c5"	"ENSMUSG00000055360"	"13"	13357300	13366508	"RNA"
"Prl3a1"	"ENSMUSG00000038883"	"13"	27443419	27460650	"RNA"
"Prl3b1"	"ENSMUSG00000038891"	"13"	27425830	27433666	"RNA"
"Prl3c1"	"ENSMUSG00000017922"	"13"	27380642	27387732	"RNA"
"Prl3d1"	"ENSMUSG00000057170"	"13"	27278173	27284241	"RNA"
"Prl3d2"	"ENSMUSG00000062737"	"13"	27305681	27311538	"RNA"
"Prl3d3"	"ENSMUSG00000062201"	"13"	27340773	27346576	"RNA"
"Prl4a1"	"ENSMUSG00000005891"	"13"	28200195	28207542	"RNA"
"Prl5a1"	"ENSMUSG00000017064"	"13"	28326467	28335594	"RNA"
"Prl6a1"	"ENSMUSG00000069259"	"13"	27496610	27503235	"RNA"
"Prl7a1"	"ENSMUSG00000006488"	"13"	27817349	27826476	"RNA"
"Prl7a2"	"ENSMUSG00000046899"	"13"	27842567	27852019	"RNA"
"Prl7b1"	"ENSMUSG00000021347"	"13"	27785802	27794565	"RNA"
"Prl7c1"	"ENSMUSG00000060738"	"13"	27957478	27964787	"RNA"
"Prl7d1"	"ENSMUSG00000021348"	"13"	27890320	27900719	"RNA"
"Prl8a1"	"ENSMUSG00000019756"	"13"	27757905	27766154	"RNA"
"Prl8a2"	"ENSMUSG00000018259"	"13"	27529656	27538199	"RNA"
"Prl8a6"	"ENSMUSG00000021345"	"13"	27616664	27622671	"RNA"
"Prl8a8"	"ENSMUSG00000021346"	"13"	27690951	27697200	"RNA"
"Prl8a9"	"ENSMUSG00000006490"	"13"	27741978	27748589	"RNA"
"Proca1"	"ENSMUSG00000044122"	"11"	78084218	78096589	"RNA"
"Prop1"	"ENSMUSG00000044542"	"11"	50841633	50844592	"RNA"
"Prorp"	"ENSMUSG00000021023"	"12"	55346362	55429318	"RNA"
"Prorsd1"	"ENSMUSG00000032673"	"11"	29461757	29465033	"RNA"
"Prox2"	"ENSMUSG00000042320"	"12"	85133159	85157533	"RNA"
"Prox2os"	"ENSMUSG00000093629"	"12"	85133148	85135002	"RNA"
"Prpf39"	"ENSMUSG00000035597"	"12"	65083107	65110160	"RNA"
"Prpf4b"	"ENSMUSG00000021413"	"13"	35059285	35090047	"RNA"
"Prpf8"	"ENSMUSG00000020850"	"11"	75377642	75400275	"RNA"
"Prps1l1"	"ENSMUSG00000092305"	"12"	35034760	35036435	"RNA"
"Prps1l3"	"ENSMUSG00000079104"	"12"	57277198	57286668	"RNA"
"Prpsap1"	"ENSMUSG00000015869"	"11"	116361671	116385461	"RNA"
"Prpsap2"	"ENSMUSG00000020528"	"11"	61620476	61652914	"RNA"
"Prr11"	"ENSMUSG00000020493"	"11"	86979979	86999534	"RNA"
"Prr15l"	"ENSMUSG00000047040"	"11"	96818930	96828656	"RNA"
"Prr29"	"ENSMUSG00000009210"	"11"	106256298	106268384	"RNA"
"Prr7"	"ENSMUSG00000034686"	"13"	55612080	55620967	"RNA"
"Prss16"	"ENSMUSG00000006179"	"13"	22186343	22193912	"RNA"
"Prss38"	"ENSMUSG00000049291"	"11"	59263495	59266483	"RNA"
"Prss47"	"ENSMUSG00000090658"	"13"	65192420	65200574	"RNA"
"Prxl2c"	"ENSMUSG00000021482"	"13"	64423094	64460524	"RNA"
"Psen1"	"ENSMUSG00000019969"	"12"	83734926	83781973	"RNA"
"Psma2"	"ENSMUSG00000015671"	"13"	14787825	14848821	"RNA"
"Psma3"	"ENSMUSG00000060073"	"12"	71021395	71043121	"RNA"
"Psma6"	"ENSMUSG00000021024"	"12"	55431007	55465239	"RNA"
"Psmb3"	"ENSMUSG00000069744"	"11"	97594225	97604326	"RNA"
"Psmb6"	"ENSMUSG00000018286"	"11"	70416193	70418684	"RNA"
"Psmc1"	"ENSMUSG00000021178"	"12"	100076413	100089664	"RNA"
"Psmc3ip"	"ENSMUSG00000019303"	"11"	100982649	100986262	"RNA"
"Psmc5"	"ENSMUSG00000020708"	"11"	106146980	106153946	"RNA"
"Psmd11"	"ENSMUSG00000017428"	"11"	80319441	80364074	"RNA"
"Psmd12"	"ENSMUSG00000020720"	"11"	107370310	107395188	"RNA"
"Psmd3"	"ENSMUSG00000017221"	"11"	98573380	98586805	"RNA"
"Psme2b"	"ENSMUSG00000078153"	"11"	48836181	48837017	"RNA"
"Psme3"	"ENSMUSG00000078652"	"11"	101207039	101214363	"RNA"
"Psme4"	"ENSMUSG00000040850"	"11"	30721726	30830361	"RNA"
"Psmg4"	"ENSMUSG00000071451"	"13"	34346947	34362156	"RNA"
"Ptch1"	"ENSMUSG00000021466"	"13"	63656142	63721412	"RNA"
"Ptchd3"	"ENSMUSG00000039198"	"11"	121721073	121734249	"RNA"
"Ptdss1"	"ENSMUSG00000021518"	"13"	67080894	67146465	"RNA"
"Ptges3"	"ENSMUSG00000071072"	"10"	127894823	127913141	"RNA"
"Ptges3l"	"ENSMUSG00000097487"	"11"	101309638	101316159	"RNA"
"Ptgr2"	"ENSMUSG00000072946"	"12"	84332006	84362606	"RNA"
"Ptpdc1"	"ENSMUSG00000038042"	"13"	48731348	48779140	"RNA"
"Ptpn21"	"ENSMUSG00000021009"	"12"	98643000	98703664	"RNA"
"Ptprn2"	"ENSMUSG00000056553"	"12"	116449340	117240469	"RNA"
"Ptrh2"	"ENSMUSG00000072582"	"11"	86574811	86583283	"RNA"
"Ptrhd1"	"ENSMUSG00000096199"	"12"	4284027	4289950	"RNA"
"Pttg1"	"ENSMUSG00000020415"	"11"	43311077	43317078	"RNA"
"Pum2"	"ENSMUSG00000020594"	"12"	8724134	8802581	"RNA"
"Purb"	"ENSMUSG00000094483"	"11"	6417599	6425917	"RNA"
"Pus10"	"ENSMUSG00000020280"	"11"	23615674	23682876	"RNA"
"Pwwp2a"	"ENSMUSG00000044950"	"11"	43572825	43612318	"RNA"
"Pxdc1"	"ENSMUSG00000021411"	"13"	34811817	34837469	"RNA"
"Pxdn"	"ENSMUSG00000020674"	"12"	29987607	30067657	"RNA"
"Pycr1"	"ENSMUSG00000025140"	"11"	120526538	120534595	"RNA"
"Pygl"	"ENSMUSG00000021069"	"12"	70237585	70278262	"RNA"
"Pym1"	"ENSMUSG00000064030"	"10"	128583758	128602433	"RNA"
"Pyy"	"ENSMUSG00000017311"	"11"	101997502	101998658	"RNA"
"Qrich2"	"ENSMUSG00000070331"	"11"	116332151	116357067	"RNA"
"R3hdm2"	"ENSMUSG00000025404"	"10"	127216196	127335253	"RNA"
"Rab10"	"ENSMUSG00000020671"	"12"	3297428	3359969	"RNA"
"Rab10os"	"ENSMUSG00000079179"	"12"	3285442	3300383	"RNA"
"Rab11fip4"	"ENSMUSG00000017639"	"11"	79482038	79588849	"RNA"
"Rab11fip4os1"	"ENSMUSG00000087434"	"11"	79497905	79513989	"RNA"
"Rab11fip4os2"	"ENSMUSG00000086569"	"11"	79561198	79565954	"RNA"
"Rab15"	"ENSMUSG00000021062"	"12"	76844734	76869682	"RNA"
"Rab1a"	"ENSMUSG00000020149"	"11"	20151432	20176856	"RNA"
"Rab24"	"ENSMUSG00000034789"	"13"	55467556	55469759	"RNA"
"Rab34"	"ENSMUSG00000002059"	"11"	78079256	78083019	"RNA"
"Rab37"	"ENSMUSG00000020732"	"11"	114982257	115053062	"RNA"
"Rab40b"	"ENSMUSG00000025170"	"11"	121246951	121279077	"RNA"
"Rab5b"	"ENSMUSG00000000711"	"10"	128513044	128532133	"RNA"
"Rab5c"	"ENSMUSG00000019173"	"11"	100605835	100629041	"RNA"
"Rabep1"	"ENSMUSG00000020817"	"11"	70735604	70833931	"RNA"
"Rac3"	"ENSMUSG00000018012"	"11"	120612296	120614795	"RNA"
"Rack1"	"ENSMUSG00000020372"	"11"	48691159	48697261	"RNA"
"Rad50"	"ENSMUSG00000020380"	"11"	53540346	53598146	"RNA"
"Rad51ap2"	"ENSMUSG00000086022"	"12"	11506080	11512929	"RNA"
"Rad51b"	"ENSMUSG00000059060"	"12"	79344056	79861464	"RNA"
"Rad51c"	"ENSMUSG00000007646"	"11"	87267471	87295780	"RNA"
"Rad51d"	"ENSMUSG00000018841"	"11"	82767260	82781440	"RNA"
"Rai1"	"ENSMUSG00000062115"	"11"	59995839	60090023	"RNA"
"Rala"	"ENSMUSG00000008859"	"13"	18055156	18118824	"RNA"
"Ralgapa1"	"ENSMUSG00000021027"	"12"	55649681	55867952	"RNA"
"Ramp2"	"ENSMUSG00000001240"	"11"	101136854	101150372	"RNA"
"Ramp3"	"ENSMUSG00000041046"	"11"	6608521	6627475	"RNA"
"Ranbp17"	"ENSMUSG00000040594"	"11"	33161795	33463746	"RNA"
"Ranbp9"	"ENSMUSG00000038546"	"13"	43556151	43634758	"RNA"
"Rangrf"	"ENSMUSG00000032892"	"11"	68863310	68866011	"RNA"
"Rap1gap2"	"ENSMUSG00000038807"	"11"	74274182	74501741	"RNA"
"Rapgef5"	"ENSMUSG00000041992"	"12"	117480099	117723472	"RNA"
"Rapgef6"	"ENSMUSG00000037533"	"11"	54413673	54590111	"RNA"
"Rapgefl1"	"ENSMUSG00000038020"	"11"	98727611	98744523	"RNA"
"Rara"	"ENSMUSG00000037992"	"11"	98818644	98865768	"RNA"
"Rars"	"ENSMUSG00000018848"	"11"	35699208	35725333	"RNA"
"Rasd1"	"ENSMUSG00000049892"	"11"	59854007	59855770	"RNA"
"Rasgef1c"	"ENSMUSG00000020374"	"11"	49792662	49871821	"RNA"
"Rasl10a"	"ENSMUSG00000034209"	"11"	5008128	5010385	"RNA"
"Rasl10b"	"ENSMUSG00000020684"	"11"	83299963	83311865	"RNA"
"Rbfox3"	"ENSMUSG00000025576"	"11"	118380588	118802423	"RNA"
"Rbm24"	"ENSMUSG00000038132"	"13"	46571910	46584571	"RNA"
"Rbm25"	"ENSMUSG00000010608"	"12"	83678010	83729897	"RNA"
"Rbms2"	"ENSMUSG00000040043"	"10"	127967427	128016166	"RNA"
"Rcor1"	"ENSMUSG00000037896"	"12"	111005785	111082335	"RNA"
"Rcvrn"	"ENSMUSG00000020907"	"11"	67586152	67594159	"RNA"
"Rd3l"	"ENSMUSG00000091402"	"12"	111945545	111947751	"RNA"
"Rdh1"	"ENSMUSG00000089789"	"10"	127595590	127604166	"RNA"
"Rdh11"	"ENSMUSG00000066441"	"12"	79221111	79239067	"RNA"
"Rdh12"	"ENSMUSG00000021123"	"12"	79255688	79269439	"RNA"
"Rdh14"	"ENSMUSG00000020621"	"12"	10440772	10445562	"RNA"
"Rdh16"	"ENSMUSG00000069456"	"10"	127637021	127682434	"RNA"
"Rdh16f2"	"ENSMUSG00000074639"	"10"	127702343	127713186	"RNA"
"Rdh19"	"ENSMUSG00000054052"	"10"	127685797	127697045	"RNA"
"Rdh5"	"ENSMUSG00000025350"	"10"	128749462	128758757	"RNA"
"Rdh7"	"ENSMUSG00000040134"	"10"	127719897	127724686	"RNA"
"Rdh9"	"ENSMUSG00000056148"	"10"	127612255	127628566	"RNA"
"Rdm1"	"ENSMUSG00000010362"	"11"	101518021	101526926	"RNA"
"Recql5"	"ENSMUSG00000020752"	"11"	115783421	115824303	"RNA"
"Recql5os1"	"ENSMUSG00000087072"	"11"	115815853	115816969	"RNA"
"Rel"	"ENSMUSG00000020275"	"11"	23686847	23720970	"RNA"
"Retreg3"	"ENSMUSG00000017802"	"11"	100987148	101010719	"RNA"
"Rffl"	"ENSMUSG00000020696"	"11"	82693275	82762036	"RNA"
"Rflnb"	"ENSMUSG00000020846"	"11"	75910020	75918608	"RNA"
"Rfng"	"ENSMUSG00000025158"	"11"	120671572	120675033	"RNA"
"Rgs14"	"ENSMUSG00000052087"	"13"	55517545	55532500	"RNA"
"Rgs6"	"ENSMUSG00000021219"	"12"	82635066	83208830	"RNA"
"Rgs9"	"ENSMUSG00000020599"	"11"	109116181	109188955	"RNA"
"Rhbdd3"	"ENSMUSG00000034175"	"11"	5048926	5056093	"RNA"
"Rhbdf1"	"ENSMUSG00000020282"	"11"	32159585	32172300	"RNA"
"Rhbdf2"	"ENSMUSG00000020806"	"11"	116488991	116517845	"RNA"
"Rhbdl3"	"ENSMUSG00000017692"	"11"	80191738	80246781	"RNA"
"Rhob"	"ENSMUSG00000054364"	"12"	8547661	8550009	"RNA"
"Rhoj"	"ENSMUSG00000046768"	"12"	75355096	75448230	"RNA"
"Rhot1"	"ENSMUSG00000017686"	"11"	80099845	80158733	"RNA"
"Rian"	"ENSMUSG00000097451"	"12"	109570242	109628150	"RNA"
"Rilp"	"ENSMUSG00000038195"	"11"	75400920	75403994	"RNA"
"Rin3"	"ENSMUSG00000044456"	"12"	102249307	102357114	"RNA"
"Riok1"	"ENSMUSG00000021428"	"13"	38220971	38245409	"RNA"
"Riox1"	"ENSMUSG00000046791"	"12"	83997382	83999725	"RNA"
"Ripk1"	"ENSMUSG00000021408"	"13"	34186346	34221130	"RNA"
"Ripor2"	"ENSMUSG00000036006"	"13"	24685508	24917799	"RNA"
"Rmi1"	"ENSMUSG00000035367"	"13"	58550062	58558962	"RNA"
"Rmnd5b"	"ENSMUSG00000001054"	"11"	51514498	51526723	"RNA"
"Rnaseh1"	"ENSMUSG00000020630"	"12"	28699601	28709588	"RNA"
"Rnasek"	"ENSMUSG00000093989"	"11"	70128950	70130668	"RNA"
"Rnd2"	"ENSMUSG00000001313"	"11"	101355825	101362679	"RNA"
"Rnf112"	"ENSMUSG00000010086"	"11"	61339268	61344957	"RNA"
"Rnf113a2"	"ENSMUSG00000098134"	"12"	84463970	84465352	"RNA"
"Rnf130"	"ENSMUSG00000020376"	"11"	49916173	50016546	"RNA"
"Rnf135"	"ENSMUSG00000020707"	"11"	80074677	80090583	"RNA"
"Rnf144a"	"ENSMUSG00000020642"	"12"	26350963	26465253	"RNA"
"Rnf144b"	"ENSMUSG00000038068"	"13"	47276132	47401467	"RNA"
"Rnf145"	"ENSMUSG00000019189"	"11"	44409791	44456347	"RNA"
"Rnf157"	"ENSMUSG00000052949"	"11"	116227179	116303858	"RNA"
"Rnf167"	"ENSMUSG00000040746"	"11"	70538061	70542247	"RNA"
"Rnf182"	"ENSMUSG00000044164"	"13"	43769186	43824421	"RNA"
"Rnf185"	"ENSMUSG00000020448"	"11"	3365982	3402363	"RNA"
"Rnf187"	"ENSMUSG00000020496"	"11"	58823114	58829742	"RNA"
"Rnf213"	"ENSMUSG00000070327"	"11"	119283926	119378244	"RNA"
"Rnf215"	"ENSMUSG00000003581"	"11"	4085202	4091172	"RNA"
"Rnf222"	"ENSMUSG00000046490"	"11"	68779379	68786603	"RNA"
"Rnf227"	"ENSMUSG00000043419"	"11"	69231287	69233467	"RNA"
"Rnf41"	"ENSMUSG00000025373"	"10"	128247526	128277310	"RNA"
"Rnf43"	"ENSMUSG00000034177"	"11"	87553548	87626365	"RNA"
"Rnf44"	"ENSMUSG00000034928"	"13"	54827212	54841720	"RNA"
"Rnft1"	"ENSMUSG00000020521"	"11"	86375483	86389851	"RNA"
"Rock2"	"ENSMUSG00000020580"	"12"	16944896	17037824	"RNA"
"Ror2"	"ENSMUSG00000021464"	"13"	53263348	53440160	"RNA"
"Rpa1"	"ENSMUSG00000000751"	"11"	75188992	75239150	"RNA"
"Rpain"	"ENSMUSG00000018449"	"11"	70861039	70868659	"RNA"
"Rph3al"	"ENSMUSG00000020847"	"11"	75721825	75829255	"RNA"
"Rpl10l"	"ENSMUSG00000060499"	"12"	66330153	66331175	"RNA"
"Rpl19"	"ENSMUSG00000017404"	"11"	97917536	97921318	"RNA"
"Rpl23"	"ENSMUSG00000071415"	"11"	97668353	97673263	"RNA"
"Rpl23a"	"ENSMUSG00000058546"	"11"	78071758	78074410	"RNA"
"Rpl26"	"ENSMUSG00000060938"	"11"	68792409	68797815	"RNA"
"Rpl27"	"ENSMUSG00000063316"	"11"	101333124	101336355	"RNA"
"Rpl36al"	"ENSMUSG00000049751"	"12"	69229505	69230857	"RNA"
"Rpl38"	"ENSMUSG00000057322"	"11"	114559350	114563157	"RNA"
"Rpl41"	"ENSMUSG00000093674"	"10"	128383983	128385174	"RNA"
"Rpl9-ps1"	"ENSMUSG00000081906"	"11"	83535872	83536447	"RNA"
"Rpp40"	"ENSMUSG00000021418"	"13"	36077455	36090342	"RNA"
"Rprml"	"ENSMUSG00000046215"	"11"	103540396	103541405	"RNA"
"Rps26"	"ENSMUSG00000025362"	"10"	128460403	128462616	"RNA"
"Rps27a"	"ENSMUSG00000020460"	"11"	29495846	29498109	"RNA"
"Rps29"	"ENSMUSG00000034892"	"12"	69204496	69205960	"RNA"
"Rps6ka5"	"ENSMUSG00000021180"	"12"	100514698	100693242	"RNA"
"Rps6kb1"	"ENSMUSG00000020516"	"11"	86389697	86435631	"RNA"
"Rps6kl1"	"ENSMUSG00000019235"	"12"	85182023	85198038	"RNA"
"Rps7"	"ENSMUSG00000061477"	"12"	28680853	28685952	"RNA"
"Rptor"	"ENSMUSG00000025583"	"11"	119493731	119790402	"RNA"
"Rptoros"	"ENSMUSG00000085081"	"11"	119711638	119725340	"RNA"
"Rreb1"	"ENSMUSG00000039087"	"13"	37962376	38135981	"RNA"
"Rrm2"	"ENSMUSG00000020649"	"12"	24758240	24764145	"RNA"
"Rsad1"	"ENSMUSG00000039096"	"11"	94430624	94440081	"RNA"
"Rsad2"	"ENSMUSG00000020641"	"12"	26492745	26506451	"RNA"
"Rskr"	"ENSMUSG00000037593"	"11"	78181667	78187631	"RNA"
"Rsl1"	"ENSMUSG00000058900"	"13"	67321195	67332108	"RNA"
"Rslcan18"	"ENSMUSG00000074824"	"13"	67244677	67264327	"RNA"
"Rtl1"	"ENSMUSG00000085925"	"12"	109555627	109566764	"RNA"
"Rtn1"	"ENSMUSG00000021087"	"12"	72258526	72455828	"RNA"
"Rtn4"	"ENSMUSG00000020458"	"11"	29642947	29694331	"RNA"
"Rtn4rl1"	"ENSMUSG00000045287"	"11"	75084609	75158595	"RNA"
"Rufy1"	"ENSMUSG00000020375"	"11"	50280113	50321952	"RNA"
"Rundc1"	"ENSMUSG00000035007"	"11"	101315911	101326499	"RNA"
"Rundc3a"	"ENSMUSG00000006575"	"11"	102284229	102293381	"RNA"
"Rxylt1"	"ENSMUSG00000034620"	"10"	121914019	121933276	"RNA"
"Ryr2"	"ENSMUSG00000021313"	"13"	11567988	12121831	"RNA"
"S1pr3"	"ENSMUSG00000067586"	"13"	51562675	51576833	"RNA"
"Samd14"	"ENSMUSG00000047181"	"11"	94900705	94916913	"RNA"
"Samd15"	"ENSMUSG00000090812"	"12"	87246497	87260315	"RNA"
"Sap30bp"	"ENSMUSG00000020755"	"11"	115824108	115857551	"RNA"
"Sap30bpos"	"ENSMUSG00000087064"	"11"	115837276	115842931	"RNA"
"Sap30l"	"ENSMUSG00000020519"	"11"	57692463	57701043	"RNA"
"Sar1b"	"ENSMUSG00000020386"	"11"	51654514	51682752	"RNA"
"Sarm1"	"ENSMUSG00000050132"	"11"	78363156	78388580	"RNA"
"Sarnp"	"ENSMUSG00000078427"	"10"	128653202	128713498	"RNA"
"Sat2"	"ENSMUSG00000069835"	"11"	69512850	69514696	"RNA"
"Sav1"	"ENSMUSG00000021067"	"12"	70011786	70033776	"RNA"
"Scarf1"	"ENSMUSG00000038188"	"11"	75404366	75417408	"RNA"
"Scfd1"	"ENSMUSG00000020952"	"12"	51424293	51496884	"RNA"
"Scgb3a1"	"ENSMUSG00000064057"	"11"	49554437	49555945	"RNA"
"Scgn"	"ENSMUSG00000021337"	"13"	24137439	24175197	"RNA"
"Scimp"	"ENSMUSG00000057135"	"11"	70681758	70703412	"RNA"
"Scin"	"ENSMUSG00000002565"	"12"	40109768	40184227	"RNA"
"Scn4a"	"ENSMUSG00000001027"	"11"	106209418	106244114	"RNA"
"Sco1"	"ENSMUSG00000069844"	"11"	66943496	66957896	"RNA"
"Scpep1"	"ENSMUSG00000000278"	"11"	88814846	88846291	"RNA"
"Scpep1os"	"ENSMUSG00000087338"	"11"	88796754	88826887	"RNA"
"Scrn2"	"ENSMUSG00000020877"	"11"	96920764	96924784	"RNA"
"Sdc1"	"ENSMUSG00000020592"	"12"	8821323	8843715	"RNA"
"Sdf2"	"ENSMUSG00000002064"	"11"	78136572	78146322	"RNA"
"Sdk2"	"ENSMUSG00000041592"	"11"	113667200	113957872	"RNA"
"Sdr9c7"	"ENSMUSG00000040127"	"10"	127734387	127747630	"RNA"
"Sebox"	"ENSMUSG00000001103"	"11"	78394273	78395907	"RNA"
"Sec14l1"	"ENSMUSG00000020823"	"11"	117005994	117050094	"RNA"
"Sec14l2"	"ENSMUSG00000003585"	"11"	4047039	4073415	"RNA"
"Sec14l3"	"ENSMUSG00000054986"	"11"	4014841	4027736	"RNA"
"Sec14l4"	"ENSMUSG00000019368"	"11"	3981462	3998024	"RNA"
"Sec23a"	"ENSMUSG00000020986"	"12"	59005169	59058803	"RNA"
"Sec24a"	"ENSMUSG00000036391"	"11"	51583091	51654461	"RNA"
"Sec61g"	"ENSMUSG00000078974"	"11"	16450530	16458484	"RNA"
"Secisbp2"	"ENSMUSG00000035139"	"13"	51805733	51838080	"RNA"
"Sectm1a"	"ENSMUSG00000025165"	"11"	120958233	120972046	"RNA"
"Sectm1b"	"ENSMUSG00000039364"	"11"	120944284	120954395	"RNA"
"Sel1l"	"ENSMUSG00000020964"	"12"	91772817	91815931	"RNA"
"Selenok-ps1"	"ENSMUSG00000085415"	"11"	23508058	23508842	"RNA"
"Selenom"	"ENSMUSG00000075702"	"11"	3464684	3467351	"RNA"
"Sema4d"	"ENSMUSG00000021451"	"13"	51839565	51947783	"RNA"
"Senp3"	"ENSMUSG00000005204"	"11"	69563941	69572910	"RNA"
"Serpina10"	"ENSMUSG00000061947"	"12"	103581045	103597703	"RNA"
"Serpina11"	"ENSMUSG00000063232"	"12"	103946502	103956216	"RNA"
"Serpina12"	"ENSMUSG00000041567"	"12"	103995028	104010702	"RNA"
"Serpina16"	"ENSMUSG00000071179"	"12"	103635067	103642398	"RNA"
"Serpina1a"	"ENSMUSG00000066366"	"12"	103819848	103829821	"RNA"
"Serpina1b"	"ENSMUSG00000071178"	"12"	103694415	103796632	"RNA"
"Serpina1c"	"ENSMUSG00000079015"	"12"	103861185	103871146	"RNA"
"Serpina1d"	"ENSMUSG00000071177"	"12"	103729853	103739851	"RNA"
"Serpina1e"	"ENSMUSG00000072849"	"12"	103913190	103925234	"RNA"
"Serpina1f"	"ENSMUSG00000021081"	"12"	103654303	103661788	"RNA"
"Serpina3a"	"ENSMUSG00000041536"	"12"	104078983	104088155	"RNA"
"Serpina3b"	"ENSMUSG00000066364"	"12"	104094255	104105804	"RNA"
"Serpina3c"	"ENSMUSG00000066361"	"12"	104112641	104120129	"RNA"
"Serpina3f"	"ENSMUSG00000066363"	"12"	104180803	104187388	"RNA"
"Serpina3g"	"ENSMUSG00000041481"	"12"	104202504	104208198	"RNA"
"Serpina3i"	"ENSMUSG00000079014"	"12"	104229381	104235631	"RNA"
"Serpina3j"	"ENSMUSG00000079013"	"12"	104280812	104286984	"RNA"
"Serpina3k"	"ENSMUSG00000058207"	"12"	104304745	104312403	"RNA"
"Serpina3m"	"ENSMUSG00000079012"	"12"	104304745	104360516	"RNA"
"Serpina3n"	"ENSMUSG00000021091"	"12"	104372988	104380588	"RNA"
"Serpina5"	"ENSMUSG00000041550"	"12"	104067372	104072396	"RNA"
"Serpina6"	"ENSMUSG00000060807"	"12"	103612889	103623471	"RNA"
"Serpina9"	"ENSMUSG00000058260"	"12"	103961002	103980014	"RNA"
"Serpinb1a"	"ENSMUSG00000044734"	"13"	33026075	33035168	"RNA"
"Serpinb1b"	"ENSMUSG00000051029"	"13"	33262558	33278363	"RNA"
"Serpinb1c"	"ENSMUSG00000079049"	"13"	33065417	33082194	"RNA"
"Serpinb6a"	"ENSMUSG00000060147"	"13"	34101901	34186777	"RNA"
"Serpinb6b"	"ENSMUSG00000042842"	"13"	33149192	33163050	"RNA"
"Serpinb6c"	"ENSMUSG00000052180"	"13"	34063799	34089691	"RNA"
"Serpinb6d"	"ENSMUSG00000047889"	"13"	33845388	33855564	"RNA"
"Serpinb6e"	"ENSMUSG00000069248"	"13"	34016328	34027391	"RNA"
"Serpinb9"	"ENSMUSG00000045827"	"13"	33187233	33201940	"RNA"
"Serpinb9b"	"ENSMUSG00000021403"	"13"	33211399	33225867	"RNA"
"Serpinb9c"	"ENSMUSG00000021404"	"13"	33333258	33343725	"RNA"
"Serpinb9d"	"ENSMUSG00000054266"	"13"	33376942	33387112	"RNA"
"Serpinb9e"	"ENSMUSG00000062342"	"13"	33433595	33444833	"RNA"
"Serpinb9f"	"ENSMUSG00000038327"	"13"	33508060	33519353	"RNA"
"Serpinb9g"	"ENSMUSG00000057726"	"13"	33668773	33679987	"RNA"
"Serpinb9h"	"ENSMUSG00000071452"	"13"	33579744	33589268	"RNA"
"Serpinf1"	"ENSMUSG00000000753"	"11"	75300595	75313527	"RNA"
"Serpinf2"	"ENSMUSG00000038224"	"11"	75322558	75330417	"RNA"
"Sertad2"	"ENSMUSG00000049800"	"11"	20493253	20603021	"RNA"
"Setd3"	"ENSMUSG00000056770"	"12"	108072690	108145573	"RNA"
"Sez6"	"ENSMUSG00000000632"	"11"	77821626	77869874	"RNA"
"Sf3a1"	"ENSMUSG00000002129"	"11"	4110350	4132541	"RNA"
"Sf3b6"	"ENSMUSG00000037361"	"12"	4867544	4877659	"RNA"
"Sfi1"	"ENSMUSG00000023764"	"11"	3081850	3143463	"RNA"
"Sfrp4"	"ENSMUSG00000021319"	"13"	19807274	19817164	"RNA"
"Sfta3-ps"	"ENSMUSG00000112343"	"12"	56535106	56576373	"RNA"
"Sfxn1"	"ENSMUSG00000021474"	"13"	54225888	54262361	"RNA"
"Sgca"	"ENSMUSG00000001508"	"11"	94853617	94867153	"RNA"
"Sgcd"	"ENSMUSG00000020354"	"11"	46787080	47879796	"RNA"
