"mgi_symbol"	"ensembl_gene_id"	"chromosome_name"	"start_position"	"end_position"
"12134"	"Tas2r106"	"ENSMUSG00000057754"	"6"	131654923	131655849
"12135"	"Tas2r107"	"ENSMUSG00000053389"	"6"	131636081	131637112
"12136"	"Tas2r108"	"ENSMUSG00000037140"	"6"	40470463	40471475
"12137"	"Tas2r109"	"ENSMUSG00000062528"	"6"	132956978	132957928
"12138"	"Tas2r110"	"ENSMUSG00000062952"	"6"	132844971	132845972
"12139"	"Tas2r113"	"ENSMUSG00000056926"	"6"	132869974	132870903
"12140"	"Tas2r114"	"ENSMUSG00000063478"	"6"	131666097	131667026
"12141"	"Tas2r115"	"ENSMUSG00000071149"	"6"	132713966	132714998
"12142"	"Tas2r116"	"ENSMUSG00000030194"	"6"	132832401	132833318
"12143"	"Tas2r117"	"ENSMUSG00000058349"	"6"	132779781	132780938
"12144"	"Tas2r118"	"ENSMUSG00000043865"	"6"	23969160	23970059
"12145"	"Tas2r120"	"ENSMUSG00000059382"	"6"	132633916	132634807
"12146"	"Tas2r121"	"ENSMUSG00000071150"	"6"	132677053	132677970
"12147"	"Tas2r122"	"ENSMUSG00000078280"	"6"	132687962	132688891
"12148"	"Tas2r123"	"ENSMUSG00000057381"	"6"	132824105	132825106
"12149"	"Tas2r124"	"ENSMUSG00000060412"	"6"	132731693	132732622
"12150"	"Tas2r125"	"ENSMUSG00000059410"	"6"	132886614	132887550
"12151"	"Tas2r126"	"ENSMUSG00000048284"	"6"	42411469	42412398
"12152"	"Tas2r129"	"ENSMUSG00000063762"	"6"	132928065	132929029
"12153"	"Tas2r130"	"ENSMUSG00000054497"	"6"	131606786	131607875
"12154"	"Tas2r131"	"ENSMUSG00000057699"	"6"	132933847	132934882
"12155"	"Tas2r135"	"ENSMUSG00000056203"	"6"	42382368	42383460
"12156"	"Tas2r136"	"ENSMUSG00000053217"	"6"	132754142	132755125
"12157"	"Tas2r137"	"ENSMUSG00000052850"	"6"	40468167	40469239
"12158"	"Tas2r138"	"ENSMUSG00000058250"	"6"	40589249	40590244
"12159"	"Tas2r139"	"ENSMUSG00000047102"	"6"	42117870	42118829
"12160"	"Tas2r140"	"ENSMUSG00000071147"	"6"	133031780	133032779
"12161"	"Tas2r143"	"ENSMUSG00000046652"	"6"	42377172	42378053
"12162"	"Tas2r144"	"ENSMUSG00000051917"	"6"	42192262	42193221
"12163"	"Tatdn2"	"ENSMUSG00000056952"	"6"	113674011	113688030
"12164"	"Tax1bp1"	"ENSMUSG00000004535"	"6"	52690714	52743765
"12165"	"Tbc1d10b"	"ENSMUSG00000042492"	"7"	126796631	126807640
"12166"	"Tbc1d17"	"ENSMUSG00000038520"	"7"	44484047	44498503
"12167"	"Tbcb"	"ENSMUSG00000006095"	"7"	29923556	29931697
"12168"	"Tbx6"	"ENSMUSG00000030699"	"7"	126380655	126384732
"12169"	"Tbxas1"	"ENSMUSG00000029925"	"6"	38852338	39061519
"12170"	"Tcaf1"	"ENSMUSG00000036667"	"6"	42644936	42687022
"12171"	"Tcaf2"	"ENSMUSG00000029851"	"6"	42599950	42622188
"12172"	"Tcaf3"	"ENSMUSG00000018656"	"6"	42561800	42574626
"12173"	"Tcerg1l"	"ENSMUSG00000091002"	"7"	137810703	137999459
"12174"	"Tcf7l1"	"ENSMUSG00000055799"	"6"	72603361	72766237
"12175"	"Tdrd12"	"ENSMUSG00000030491"	"7"	35168523	35237170
"12176"	"Tead1"	"ENSMUSG00000055320"	"7"	112278525	112506014
"12177"	"Tead2"	"ENSMUSG00000030796"	"7"	44865177	44883068
"12178"	"Tead4"	"ENSMUSG00000030353"	"6"	128201251	128277786
"12179"	"Tenm4"	"ENSMUSG00000048078"	"7"	95820453	96560300
"12180"	"Tes"	"ENSMUSG00000029552"	"6"	17065148	17105827
"12181"	"Tescl"	"ENSMUSG00000055826"	"7"	24032507	24033361
"12182"	"Tet3"	"ENSMUSG00000034832"	"6"	83339355	83436066
"12183"	"Tex101"	"ENSMUSG00000062773"	"7"	24367432	24376100
"12184"	"Tex26"	"ENSMUSG00000029660"	"5"	149363125	149394444
"12185"	"Tex261"	"ENSMUSG00000014748"	"6"	83745867	83752795
"12186"	"Tex36"	"ENSMUSG00000030976"	"7"	133188753	133203887
"12187"	"Tex37"	"ENSMUSG00000051896"	"6"	70890071	70895911
"12188"	"Tex45"	"ENSMUSG00000040340"	"8"	3520862	3537181
"12189"	"Tex52"	"ENSMUSG00000079304"	"6"	128352419	128362107
"12190"	"Tfec"	"ENSMUSG00000029553"	"6"	16833372	16898440
"12191"	"Tfpi2"	"ENSMUSG00000029664"	"6"	3962595	3988919
"12192"	"Tfpt"	"ENSMUSG00000006335"	"7"	3623323	3632928
"12193"	"Tgfa"	"ENSMUSG00000029999"	"6"	86172205	86252701
"12194"	"Tgfb1"	"ENSMUSG00000002603"	"7"	25386427	25404502
"12195"	"Tgfb1i1"	"ENSMUSG00000030782"	"7"	127845984	127854871
"12196"	"Tgfbr3l"	"ENSMUSG00000089736"	"8"	4298214	4301423
"12197"	"Tgoln1"	"ENSMUSG00000056429"	"6"	72585415	72593983
"12198"	"Th"	"ENSMUSG00000000214"	"7"	142446489	142484865
"12199"	"Thap12"	"ENSMUSG00000030753"	"7"	98352310	98367269
"12200"	"Thnsl2"	"ENSMUSG00000054474"	"6"	71105150	71121423
"12201"	"Thrsp"	"ENSMUSG00000035686"	"7"	97062145	97066937
"12202"	"Thsd7a"	"ENSMUSG00000032625"	"6"	12311609	12749409
"12203"	"Thumpd1"	"ENSMUSG00000030942"	"7"	119314316	119320021
"12204"	"Thumpd3"	"ENSMUSG00000030264"	"6"	113023186	113045234
"12205"	"Tia1"	"ENSMUSG00000071337"	"6"	86381201	86410387
"12206"	"Tial1"	"ENSMUSG00000030846"	"7"	128041501	128063441
"12207"	"Ticrr"	"ENSMUSG00000046591"	"7"	79309944	79347896
"12208"	"Tigar"	"ENSMUSG00000038028"	"6"	127062079	127086520
"12209"	"Tigd2"	"ENSMUSG00000049232"	"6"	59185855	59189018
"12210"	"Timm10b"	"ENSMUSG00000089847"	"7"	105289263	105292844
"12211"	"Timm44"	"ENSMUSG00000002949"	"8"	4309731	4325913
"12212"	"Timm50"	"ENSMUSG00000003438"	"7"	28004941	28011497
"12213"	"Timp4"	"ENSMUSG00000030317"	"6"	115218853	115229166
"12214"	"Tjp1"	"ENSMUSG00000030516"	"7"	64945913	65177529
"12215"	"Tlnrd1"	"ENSMUSG00000070462"	"7"	83529081	83533513
"12216"	"Tlx2"	"ENSMUSG00000068327"	"6"	83045305	83047274
"12217"	"Tm2d3"	"ENSMUSG00000078681"	"7"	65340917	65351661
"12218"	"Tm6sf1"	"ENSMUSG00000038623"	"7"	81508749	81534182
"12219"	"Tm7sf3"	"ENSMUSG00000040234"	"6"	146503850	146544322
"12220"	"Tmc3"	"ENSMUSG00000038540"	"7"	83234135	83274822
"12221"	"Tmc4"	"ENSMUSG00000019734"	"7"	3668789	3680552
"12222"	"Tmc5"	"ENSMUSG00000030650"	"7"	118196520	118274309
"12223"	"Tmc7"	"ENSMUSG00000042246"	"7"	118135064	118183959
"12224"	"Tmcc1"	"ENSMUSG00000030126"	"6"	115995572	116170447
"12225"	"Tmem106b"	"ENSMUSG00000029571"	"6"	13069758	13089268
"12226"	"Tmem121b"	"ENSMUSG00000094626"	"6"	120465900	120470768
"12227"	"Tmem126a"	"ENSMUSG00000030615"	"7"	90099908	90106437
"12228"	"Tmem126b"	"ENSMUSG00000030614"	"7"	90116646	90125209
"12229"	"Tmem135"	"ENSMUSG00000039428"	"7"	88788922	89053430
"12230"	"Tmem139"	"ENSMUSG00000071506"	"6"	42238893	42241489
"12231"	"Tmem140"	"ENSMUSG00000057137"	"6"	34840081	34851881
"12232"	"Tmem143"	"ENSMUSG00000002781"	"7"	45546365	45566837
"12233"	"Tmem145"	"ENSMUSG00000043843"	"7"	25005531	25015620
"12234"	"Tmem147"	"ENSMUSG00000006315"	"7"	30427126	30428965
"12235"	"Tmem147os"	"ENSMUSG00000109224"	"7"	30434164	30455551
"12236"	"Tmem147os"	"ENSMUSG00000097320"	"7"	30429004	30445354
"12237"	"Tmem150a"	"ENSMUSG00000055912"	"6"	72332430	72336745
"12238"	"Tmem150b"	"ENSMUSG00000046456"	"7"	4709831	4728248
"12239"	"Tmem159"	"ENSMUSG00000030917"	"7"	119701576	119720215
"12240"	"Tmem160"	"ENSMUSG00000019158"	"7"	16186704	16189419
"12241"	"Tmem168"	"ENSMUSG00000029569"	"6"	13580686	13608099
"12242"	"Tmem176a"	"ENSMUSG00000023367"	"6"	48817853	48824005
"12243"	"Tmem176b"	"ENSMUSG00000029810"	"6"	48810752	48818430
"12244"	"Tmem178b"	"ENSMUSG00000057716"	"6"	39848395	40232084
"12245"	"Tmem190"	"ENSMUSG00000013091"	"7"	4785936	4787340
"12246"	"Tmem209"	"ENSMUSG00000029782"	"6"	30479052	30509782
"12247"	"Tmem213"	"ENSMUSG00000029829"	"6"	38086190	38092744
"12248"	"Tmem219"	"ENSMUSG00000060538"	"7"	126485343	126522089
"12249"	"Tmem229a"	"ENSMUSG00000048022"	"6"	24951140	24956296
"12250"	"Tmem238"	"ENSMUSG00000030431"	"7"	4787556	4792655
"12251"	"Tmem265"	"ENSMUSG00000106715"	"7"	127160562	127166112
"12252"	"Tmem40"	"ENSMUSG00000059900"	"6"	115706092	115739371
"12253"	"Tmem41b"	"ENSMUSG00000047554"	"7"	109571394	109586136
"12254"	"Tmem43"	"ENSMUSG00000030095"	"6"	91450685	91465445
"12255"	"Tmem52b"	"ENSMUSG00000030160"	"6"	129489518	129496190
"12256"	"Tmem72"	"ENSMUSG00000048108"	"6"	116656024	116693874
"12257"	"Tmem80"	"ENSMUSG00000025505"	"7"	140907652	140917069
"12258"	"Tmem86a"	"ENSMUSG00000010307"	"7"	46700349	46704525
"12259"	"Tmem86b"	"ENSMUSG00000045282"	"7"	4631039	4634421
"12260"	"Tmem91"	"ENSMUSG00000061702"	"7"	25368564	25374591
"12261"	"Tmem9b"	"ENSMUSG00000031021"	"7"	109335041	109352082
"12262"	"Tmf1"	"ENSMUSG00000030059"	"6"	97129958	97156083
"12263"	"Tmsb10"	"ENSMUSG00000079523"	"6"	72934330	72935731
"12264"	"Tmtc1"	"ENSMUSG00000030306"	"6"	148133928	148345887
"12265"	"Tnfrsf1a"	"ENSMUSG00000030341"	"6"	125326325	125339447
"12266"	"Tnfrsf22"	"ENSMUSG00000010751"	"7"	143188543	143203398
"12267"	"Tnfrsf23"	"ENSMUSG00000037613"	"7"	143219546	143239609
"12268"	"Tnfrsf26"	"ENSMUSG00000045362"	"7"	143161396	143182459
"12269"	"Tnfsf13b"	"ENSMUSG00000031497"	"8"	10056467	10089072
"12270"	"Tnip3"	"ENSMUSG00000044162"	"6"	65502297	65611024
"12271"	"Tnni2"	"ENSMUSG00000031097"	"7"	141995545	141998147
"12272"	"Tnni3"	"ENSMUSG00000035458"	"7"	4521304	4527228
"12273"	"Tnnt1"	"ENSMUSG00000064179"	"7"	4507569	4519381
"12274"	"Tnnt3"	"ENSMUSG00000061723"	"7"	142052573	142069746
"12275"	"Tnpo3"	"ENSMUSG00000012535"	"6"	29540826	29609886
"12276"	"Tnrc6a"	"ENSMUSG00000052707"	"7"	122723108	122794519
"12277"	"Tollip"	"ENSMUSG00000025139"	"7"	141428550	141472244
"12278"	"Tomm40"	"ENSMUSG00000002984"	"7"	19435238	19449363
"12279"	"Tomt"	"ENSMUSG00000078630"	"7"	101547577	101555566
"12280"	"Tpbgl"	"ENSMUSG00000096606"	"7"	99273289	99276310
"12281"	"Tpcn2"	"ENSMUSG00000048677"	"7"	144740261	144837748
"12282"	"Tph1"	"ENSMUSG00000040046"	"7"	46294065	46321961
"12283"	"Tpi1"	"ENSMUSG00000023456"	"6"	124787549	124791259
"12284"	"Tpk1"	"ENSMUSG00000029735"	"6"	43321935	43643212
"12285"	"Tpp1"	"ENSMUSG00000030894"	"7"	105394018	105401442
"12286"	"Tpra1"	"ENSMUSG00000002871"	"6"	88879233	88889220
"12287"	"Tprkb"	"ENSMUSG00000054226"	"6"	85888847	85907266
"12288"	"Tra2a"	"ENSMUSG00000029817"	"6"	49220858	49240967
"12289"	"Trappc5"	"ENSMUSG00000040236"	"8"	3726299	3731255
"12290"	"Trappc6a"	"ENSMUSG00000002043"	"7"	19242320	19250070
"12291"	"Trbc1"	"ENSMUSG00000076490"	"6"	41515152	41516815
"12292"	"Trbc2"	"ENSMUSG00000076498"	"6"	41523664	41525286
"12293"	"Trbd1"	"ENSMUSG00000095668"	"6"	41510135	41510146
"12294"	"Trbd2"	"ENSMUSG00000094569"	"6"	41519097	41519110
"12295"	"Trbj1-1"	"ENSMUSG00000076483"	"6"	41510798	41510845
"12296"	"Trbj1-2"	"ENSMUSG00000076484"	"6"	41510935	41510982
"12297"	"Trbj1-3"	"ENSMUSG00000076485"	"6"	41511257	41511306
"12298"	"Trbj1-4"	"ENSMUSG00000076486"	"6"	41511745	41511795
"12299"	"Trbj1-5"	"ENSMUSG00000076487"	"6"	41512018	41512067
"12300"	"Trbj1-6"	"ENSMUSG00000076488"	"6"	41512488	41512540
"12301"	"Trbj1-7"	"ENSMUSG00000076489"	"6"	41512576	41512621
"12302"	"Trbj2-1"	"ENSMUSG00000076492"	"6"	41519688	41519737
"12303"	"Trbj2-2"	"ENSMUSG00000076493"	"6"	41519891	41519941
"12304"	"Trbj2-3"	"ENSMUSG00000076494"	"6"	41520157	41520205
"12305"	"Trbj2-4"	"ENSMUSG00000076495"	"6"	41520296	41520344
"12306"	"Trbj2-5"	"ENSMUSG00000076496"	"6"	41520387	41520435
"12307"	"Trbj2-6"	"ENSMUSG00000090818"	"6"	41520532	41520579
"12308"	"Trbj2-7"	"ENSMUSG00000076497"	"6"	41520744	41520790
"12309"	"Trbv1"	"ENSMUSG00000076461"	"6"	40868163	40868819
"12310"	"Trbv10"	"ENSMUSG00000091671"	"6"	41068874	41069162
"12311"	"Trbv11"	"ENSMUSG00000102903"	"6"	41083978	41084237
"12312"	"Trbv12-1"	"ENSMUSG00000095574"	"6"	41090484	41091001
"12313"	"Trbv12-2"	"ENSMUSG00000094525"	"6"	41095785	41096298
"12314"	"Trbv12-3"	"ENSMUSG00000102327"	"6"	41104526	41105010
"12315"	"Trbv13-1"	"ENSMUSG00000076467"	"6"	41092941	41093402
"12316"	"Trbv13-2"	"ENSMUSG00000076469"	"6"	41098330	41098766
"12317"	"Trbv13-3"	"ENSMUSG00000076470"	"6"	41107081	41107519
"12318"	"Trbv14"	"ENSMUSG00000076471"	"6"	41112079	41112550
"12319"	"Trbv15"	"ENSMUSG00000076472"	"6"	41118122	41118592
"12320"	"Trbv16"	"ENSMUSG00000076473"	"6"	41128674	41129164
"12321"	"Trbv17"	"ENSMUSG00000076474"	"6"	41139996	41140490
"12322"	"Trbv18"	"ENSMUSG00000102409"	"6"	41152249	41152542
"12323"	"Trbv19"	"ENSMUSG00000076475"	"6"	41155309	41155982
"12324"	"Trbv2"	"ENSMUSG00000076462"	"6"	41024274	41024929
"12325"	"Trbv20"	"ENSMUSG00000076476"	"6"	41165207	41165911
"12326"	"Trbv21"	"ENSMUSG00000076477"	"6"	41179484	41179976
"12327"	"Trbv22"	"ENSMUSG00000102988"	"6"	41189178	41189468
"12328"	"Trbv23"	"ENSMUSG00000076478"	"6"	41193007	41193460
"12329"	"Trbv24"	"ENSMUSG00000102955"	"6"	41195025	41195491
"12330"	"Trbv25"	"ENSMUSG00000104473"	"6"	41198865	41199137
"12331"	"Trbv26"	"ENSMUSG00000076479"	"6"	41204439	41204927
"12332"	"Trbv27"	"ENSMUSG00000104254"	"6"	41235237	41235513
"12333"	"Trbv28"	"ENSMUSG00000104326"	"6"	41243821	41244084
"12334"	"Trbv29"	"ENSMUSG00000076480"	"6"	41248328	41248815
"12335"	"Trbv3"	"ENSMUSG00000076463"	"6"	41025224	41025762
"12336"	"Trbv30"	"ENSMUSG00000076481"	"6"	41258310	41258924
"12337"	"Trbv31"	"ENSMUSG00000076499"	"6"	41534625	41535386
"12338"	"Trbv4"	"ENSMUSG00000107486"	"6"	41036328	41036820
"12339"	"Trbv5"	"ENSMUSG00000076465"	"6"	41039266	41039737
"12340"	"Trbv6"	"ENSMUSG00000103807"	"6"	41043813	41044088
"12341"	"Trbv7"	"ENSMUSG00000102622"	"6"	41057187	41057588
"12342"	"Trbv8"	"ENSMUSG00000102821"	"6"	41061755	41062039
"12343"	"Trbv9"	"ENSMUSG00000104198"	"6"	41064933	41065222
"12344"	"Trh"	"ENSMUSG00000005892"	"6"	92219042	92221631
"12345"	"Tril"	"ENSMUSG00000043496"	"6"	53792453	53797815
"12346"	"Trim12a"	"ENSMUSG00000066258"	"7"	103949101	103964673
"12347"	"Trim12c"	"ENSMUSG00000057143"	"7"	103987961	104002569
"12348"	"Trim21"	"ENSMUSG00000030966"	"7"	102207128	102214693
"12349"	"Trim24"	"ENSMUSG00000029833"	"6"	37847746	37943231
"12350"	"Trim28"	"ENSMUSG00000005566"	"7"	12733041	12764962
"12351"	"Trim3"	"ENSMUSG00000036989"	"7"	105253670	105282778
"12352"	"Trim30a"	"ENSMUSG00000030921"	"7"	104058232	104114400
"12353"	"Trim30b"	"ENSMUSG00000052749"	"7"	104004589	104019091
"12354"	"Trim30c"	"ENSMUSG00000078616"	"7"	104031272	104050044
"12355"	"Trim30d"	"ENSMUSG00000057596"	"7"	104119221	104157056
"12356"	"Trim34a"	"ENSMUSG00000056144"	"7"	103893664	103911441
"12357"	"Trim34b"	"ENSMUSG00000090215"	"7"	103978678	103986116
"12358"	"Trim5"	"ENSMUSG00000060441"	"7"	103912593	103937301
"12359"	"Trim6"	"ENSMUSG00000072244"	"7"	103868000	103884359
"12360"	"Trim66"	"ENSMUSG00000031026"	"7"	109048213	109107341
"12361"	"Trim68"	"ENSMUSG00000073968"	"7"	102326789	102336534
"12362"	"Trim72"	"ENSMUSG00000042828"	"7"	127603121	127610205
"12363"	"Trnt1"	"ENSMUSG00000013736"	"6"	106746081	106759435
"12364"	"Trpm1"	"ENSMUSG00000030523"	"7"	63803583	63919523
"12365"	"Trpm4"	"ENSMUSG00000038260"	"7"	44952056	44983204
"12366"	"Trpm5"	"ENSMUSG00000009246"	"7"	142622890	142648379
"12367"	"Trpv5"	"ENSMUSG00000036899"	"6"	41629107	41657703
"12368"	"Trpv6"	"ENSMUSG00000029868"	"6"	41597558	41613339
"12369"	"Try10"	"ENSMUSG00000071521"	"6"	41331039	41334848
"12370"	"Try4"	"ENSMUSG00000054106"	"6"	41279203	41282466
"12371"	"Try5"	"ENSMUSG00000036938"	"6"	41288167	41293775
"12372"	"Tsen2"	"ENSMUSG00000042389"	"6"	115521625	115555589
"12373"	"Tsen34"	"ENSMUSG00000035585"	"7"	3695862	3704023
"12374"	"Tsg101"	"ENSMUSG00000014402"	"7"	46538697	46569717
"12375"	"Tsga13"	"ENSMUSG00000039032"	"6"	30873916	30892508
"12376"	"Tshz3"	"ENSMUSG00000021217"	"7"	36397543	36472978
"12377"	"Tsks"	"ENSMUSG00000059891"	"7"	44592628	44607459
"12378"	"Tsku"	"ENSMUSG00000049580"	"7"	97999875	98010535
"12379"	"Tspan11"	"ENSMUSG00000030351"	"6"	127864552	127930940
"12380"	"Tspan12"	"ENSMUSG00000029669"	"6"	21771394	21852514
"12381"	"Tspan32"	"ENSMUSG00000000244"	"7"	142558783	142573381
"12382"	"Tspan32os"	"ENSMUSG00000052281"	"7"	142542706	142561770
"12383"	"Tspan33"	"ENSMUSG00000001763"	"6"	29694221	29718558
"12384"	"Tspan4"	"ENSMUSG00000025511"	"7"	141055153	141073340
"12385"	"Tspan9"	"ENSMUSG00000030352"	"6"	127938359	128120557
"12386"	"Tssc4"	"ENSMUSG00000045752"	"7"	142622986	142624830
"12387"	"Ttc23"	"ENSMUSG00000030555"	"7"	67297158	67412660
"12388"	"Ttc26"	"ENSMUSG00000056832"	"6"	38358404	38404582
"12389"	"Ttc9b"	"ENSMUSG00000007944"	"7"	27353340	27356771
"12390"	"Ttll13"	"ENSMUSG00000045467"	"7"	79896124	79910569
"12391"	"Ttll3"	"ENSMUSG00000030276"	"6"	113366221	113391548
"12392"	"Ttyh1"	"ENSMUSG00000030428"	"7"	4122407	4139707
"12393"	"Tub"	"ENSMUSG00000031028"	"7"	108549545	108633667
"12394"	"Tuba3a"	"ENSMUSG00000067702"	"6"	125255237	125263005
"12395"	"Tuba3b"	"ENSMUSG00000067338"	"6"	145561483	145567205
"12396"	"Tuba8"	"ENSMUSG00000030137"	"6"	121187655	121203813
"12397"	"Tubgcp2"	"ENSMUSG00000025474"	"7"	139575868	139616582
"12398"	"Tubgcp5"	"ENSMUSG00000033790"	"7"	55443902	55481425
"12399"	"Tufm"	"ENSMUSG00000073838"	"7"	126086533	126089903
"12400"	"Tulp2"	"ENSMUSG00000023467"	"7"	45131301	45173056
"12401"	"Tulp3"	"ENSMUSG00000001521"	"6"	128298124	128332814
"12402"	"Txnrd3"	"ENSMUSG00000000811"	"6"	89620970	89652511
"12403"	"Tyr"	"ENSMUSG00000004651"	"7"	87073979	87142720
"12404"	"Tyrobp"	"ENSMUSG00000030579"	"7"	30113185	30117010
"12405"	"U2af1l4"	"ENSMUSG00000078765"	"7"	30262726	30264790
"12406"	"U2af2"	"ENSMUSG00000030435"	"7"	5065142	5082937
"12407"	"Uba2"	"ENSMUSG00000052997"	"7"	33840113	33869024
"12408"	"Uba3"	"ENSMUSG00000030061"	"6"	97160631	97182608
"12409"	"Ube2h"	"ENSMUSG00000039159"	"6"	30211288	30304538
"12410"	"Ube2m"	"ENSMUSG00000005575"	"7"	12769047	12772202
"12411"	"Ube2s"	"ENSMUSG00000060860"	"7"	4797545	4815589
"12412"	"Ube3a"	"ENSMUSG00000025326"	"7"	58878498	58961284
"12413"	"Ubfd1"	"ENSMUSG00000030870"	"7"	121666398	121681417
"12414"	"Ubl3"	"ENSMUSG00000001687"	"5"	148441445	148489599
"12415"	"Ubn2"	"ENSMUSG00000038538"	"6"	38410885	38501760
"12416"	"Ubqln3"	"ENSMUSG00000051618"	"7"	103789830	103792486
"12417"	"Ubqln5"	"ENSMUSG00000055643"	"7"	103777119	103779033
"12418"	"Ubqlnl"	"ENSMUSG00000051437"	"7"	103797466	103799763
"12419"	"Ucp2"	"ENSMUSG00000033685"	"7"	100142544	100151227
"12420"	"Ucp3"	"ENSMUSG00000032942"	"7"	100122197	100135639
"12421"	"Uevld"	"ENSMUSG00000043262"	"7"	46572964	46608275
"12422"	"Umad1"	"ENSMUSG00000089862"	"6"	8259288	8459470
"12423"	"Umod"	"ENSMUSG00000030963"	"7"	119061934	119078505
"12424"	"Unc45a"	"ENSMUSG00000030533"	"7"	79975040	79997741
"12425"	"Upk1a"	"ENSMUSG00000006313"	"7"	30302517	30312272
"12426"	"Uqcrc2"	"ENSMUSG00000030884"	"7"	120234399	120258747
"12427"	"Urad"	"ENSMUSG00000075543"	"5"	147251794	147259250
"12428"	"Urah"	"ENSMUSG00000025481"	"7"	140414931	140417879
"12429"	"Uri1"	"ENSMUSG00000030421"	"7"	37659417	37722976
"12430"	"Uroc1"	"ENSMUSG00000034456"	"6"	90310266	90341533
"12431"	"Uros"	"ENSMUSG00000030979"	"7"	133287972	133311801
"12432"	"Usf2"	"ENSMUSG00000058239"	"7"	30644673	30656228
"12433"	"Ush1c"	"ENSMUSG00000030838"	"7"	45844774	45887927
"12434"	"Usp12"	"ENSMUSG00000029640"	"5"	146671619	146731816
"12435"	"Usp17la"	"ENSMUSG00000054568"	"7"	104506216	104511874
"12436"	"Usp17lb"	"ENSMUSG00000062369"	"7"	104489464	104491810
"12437"	"Usp17lc"	"ENSMUSG00000058976"	"7"	103064279	103069087
"12438"	"Usp17ld"	"ENSMUSG00000057321"	"7"	102898944	102901712
"12439"	"Usp17le"	"ENSMUSG00000043073"	"7"	104417256	104426677
"12440"	"Usp18"	"ENSMUSG00000030107"	"6"	121222865	121247876
"12441"	"Usp29"	"ENSMUSG00000051527"	"7"	6733577	6970218
"12442"	"Usp31"	"ENSMUSG00000063317"	"7"	121241244	121306476
"12443"	"Usp35"	"ENSMUSG00000035713"	"7"	96958587	96981227
"12444"	"Usp39"	"ENSMUSG00000056305"	"6"	72295661	72322167
"12445"	"Usp47"	"ENSMUSG00000059263"	"7"	111622711	111710868
"12446"	"Usp5"	"ENSMUSG00000038429"	"6"	124791982	124806447
"12447"	"Uspl1"	"ENSMUSG00000041264"	"5"	149121160	149152244
"12448"	"Utf1"	"ENSMUSG00000047751"	"7"	139523702	139525025
"12449"	"Uvrag"	"ENSMUSG00000035354"	"7"	98534228	98790348
"12450"	"V1ra8"	"ENSMUSG00000062546"	"6"	90179768	90182848
"12451"	"V1rd19"	"ENSMUSG00000092456"	"7"	23701116	23704482
"12452"	"Vamp1"	"ENSMUSG00000030337"	"6"	125192514	125222927
"12453"	"Vamp5"	"ENSMUSG00000073002"	"6"	72345777	72357451
"12454"	"Vamp8"	"ENSMUSG00000050732"	"6"	72362206	72367686
"12455"	"Vasp"	"ENSMUSG00000030403"	"7"	18990854	19005742
"12456"	"Vax2"	"ENSMUSG00000034777"	"6"	83688246	83715295
"12457"	"Vax2os"	"ENSMUSG00000085794"	"6"	83669788	83689183
"12458"	"Vgll4"	"ENSMUSG00000030315"	"6"	114837589	114946955
"12459"	"Vhl"	"ENSMUSG00000033933"	"6"	113600920	113608594
"12460"	"Vkorc1"	"ENSMUSG00000096145"	"7"	127492235	127494789
"12461"	"Vmn1r10"	"ENSMUSG00000115181"	"6"	57086439	57092020
"12462"	"Vmn1r100"	"ENSMUSG00000096386"	"7"	20151867	20152790
"12463"	"Vmn1r101"	"ENSMUSG00000094545"	"7"	20175595	20176518
"12464"	"Vmn1r103"	"ENSMUSG00000096663"	"7"	20243542	20244459
"12465"	"Vmn1r104"	"ENSMUSG00000096903"	"7"	20267762	20268685
"12466"	"Vmn1r107"	"ENSMUSG00000095275"	"7"	20402843	20403766
"12467"	"Vmn1r11"	"ENSMUSG00000115236"	"6"	57110440	57116602
"12468"	"Vmn1r111"	"ENSMUSG00000095768"	"7"	20436221	20437141
"12469"	"Vmn1r112"	"ENSMUSG00000094284"	"7"	20505110	20506003
"12470"	"Vmn1r113"	"ENSMUSG00000091638"	"7"	20521210	20522133
"12471"	"Vmn1r114"	"ENSMUSG00000094085"	"7"	20545146	20546111
"12472"	"Vmn1r115"	"ENSMUSG00000091435"	"7"	20578023	20578910
"12473"	"Vmn1r116"	"ENSMUSG00000095973"	"7"	20606181	20607104
"12474"	"Vmn1r117"	"ENSMUSG00000096737"	"7"	20617123	20618046
"12475"	"Vmn1r118"	"ENSMUSG00000094589"	"7"	20645352	20646272
"12476"	"Vmn1r119"	"ENSMUSG00000094010"	"7"	20745457	20746380
"12477"	"Vmn1r12"	"ENSMUSG00000057981"	"6"	57133904	57142314
"12478"	"Vmn1r120"	"ENSMUSG00000093986"	"7"	20786792	20787709
"12479"	"Vmn1r121"	"ENSMUSG00000094680"	"7"	20831494	20832438
"12480"	"Vmn1r122"	"ENSMUSG00000094001"	"7"	20867136	20868053
"12481"	"Vmn1r123"	"ENSMUSG00000094385"	"7"	20896110	20897033
"12482"	"Vmn1r124"	"ENSMUSG00000094221"	"7"	20993619	20994542
"12483"	"Vmn1r125"	"ENSMUSG00000095309"	"7"	21006104	21007027
"12484"	"Vmn1r126"	"ENSMUSG00000096813"	"7"	21034427	21035392
"12485"	"Vmn1r127"	"ENSMUSG00000093890"	"7"	21052869	21053786
"12486"	"Vmn1r128"	"ENSMUSG00000095758"	"7"	21083298	21084221
"12487"	"Vmn1r129"	"ENSMUSG00000094879"	"7"	21094293	21095216
